ms,heading,rotZ,wz,ax,ay,az,left,right,stationary,enc_heading,acc_abs
6340,1472.65,-1496.37,-249.2,345,718,8242,3135,-3140,0,1707.98,8280.4
6360,1477.54,-1501.35,-252.0,-446,-2134,9417,3146,-3150,0,1713.69,9666.1
6380,1482.46,-1506.34,-251.1,587,2921,12524,3157,-3160,0,1719.41,12873.5
6400,1487.35,-1511.32,-249.2,2686,-366,9928,3167,-3170,0,1724.85,10291.4
6420,1492.26,-1516.3,-251.9,2148,-697,10332,3179,-3181,0,1731.11,10575.9
6440,1497.23,-1521.35,-255.0,1541,842,14194,3191,-3189,0,1736.55,14302.2
6460,1502.22,-1526.43,-255.4,4283,-649,5558,3202,-3200,0,1742.54,7046.7
6480,1507.22,-1531.5,-255.7,-972,840,9838,3212,-3211,0,1748.26,9921.5
6500,1512.25,-1536.61,-257.0,-974,2105,6807,3223,-3222,0,1754.25,7191.3
6520,1517.28,-1541.73,-255.7,-3317,2821,6358,3233,-3233,0,1759.96,7706.1
6540,1522.32,-1546.85,-257.0,-303,3516,11149,3243,-3244,0,1765.68,11694.2
6560,1527.37,-1551.98,-258.3,-431,1717,11428,3253,-3255,0,1771.39,11564.3
6580,1532.45,-1557.13,-258.7,-2045,2498,13016,3263,-3267,0,1777.38,13410.4
6600,1537.51,-1562.29,-259.5,-827,3887,11650,3274,-3278,0,1783.37,12309.2
6620,1542.61,-1567.46,-260.3,-1950,4026,10349,3285,-3289,0,1789.36,11274.4
6640,1547.7,-1572.64,-257.5,257,2236,9279,3296,-3298,0,1794.8,9548.1
6660,1552.73,-1577.75,-254.0,-2569,4898,11822,3307,-3308,0,1800.52,13051.8
6680,1557.75,-1582.85,-256.2,248,1683,11125,3318,-3317,0,1805.96,11254.3
6700,1563.07,-1588.26,-254.0,27,2778,8335,3328,-3327,0,1811.41,8785.8
6720,1568.1,-1593.36,-255.8,-1116,2256,11457,3338,-3337,0,1816.85,11730.2
6740,1573.12,-1598.47,-255.4,-258,3338,5856,3349,-3347,0,1822.57,6745.5
6760,1578.15,-1603.58,-256.6,1387,1319,10053,3360,-3357,0,1828.28,10233.6
6780,1583.17,-1608.68,-254.8,1487,555,8481,3370,-3367,0,1833.73,8628.2
6800,1588.18,-1613.76,-254.7,-88,605,8166,3381,-3377,0,1839.44,8188.9
6820,1593.18,-1618.85,-255.2,999,-433,10279,3391,-3388,0,1845.16,10336.5
6840,1598.17,-1623.92,-254.0,1314,267,9823,3401,-3398,0,1850.6,9914.1
6860,1603.17,-1629.0,-256.9,2184,2847,10709,3411,-3409,0,1856.32,11294.2
6880,1608.19,-1634.1,-256.6,1783,632,12990,3421,-3420,0,1862.03,13127.0
6900,1613.18,-1639.17,-254.0,2409,1947,11829,3431,-3431,0,1867.75,12227.8
6920,1618.15,-1644.22,-254.4,1655,471,10915,3442,-3442,0,1873.74,11049.8
6940,1623.12,-1649.27,-253.1,-1815,1645,9620,3453,-3453,0,1879.73,9927.0
6960,1628.07,-1654.3,-251.3,-28,1041,9312,3463,-3465,0,1885.71,9370.0
6980,1633.02,-1659.33,-252.7,-1969,3968,9104,3473,-3475,0,1891.16,10124.5
7000,1638.0,-1664.39,-254.5,-301,3446,10377,3482,-3486,0,1896.6,10938.4
7020,1643.02,-1669.49,-257.3,582,-994,11906,3493,-3496,0,1902.32,11961.6
7040,1648.05,-1674.6,-257.1,53,4102,13640,3503,-3506,0,1907.76,14243.6
7060,1653.1,-1679.73,-257.8,447,2773,15906,3514,-3516,0,1913.48,16152.1
7080,1658.16,-1684.87,-256.8,-2201,2042,4803,3524,-3526,0,1918.92,5664.2
7100,1663.21,-1690.01,-259.3,-905,3781,7832,3536,-3536,0,1924.91,8743.9
7120,1668.32,-1695.19,-262.0,-438,4531,21444,3547,-3546,0,1930.62,21921.8
7140,1673.42,-1700.69,-259.2,904,663,10862,3557,-3557,0,1936.34,10919.7
7160,1678.81,-1705.86,-260.8,2402,1628,13110,3567,-3566,0,1941.51,13427.3
7180,1683.92,-1711.05,-259.2,-431,-960,13998,3578,-3578,0,1947.77,14037.5
7200,1689.02,-1716.23,-259.5,989,1719,9938,3588,-3589,0,1953.49,10133.9
7220,1694.09,-1721.38,-257.3,1087,-72,6181,3598,-3601,0,1959.48,6276.3
7240,1699.12,-1726.49,-257.3,-1327,-2120,4428,3607,-3612,0,1964.92,5085.5
7260,1704.12,-1731.58,-254.9,-1374,3408,6442,3617,-3623,0,1970.64,7416.3
7280,1709.07,-1736.61,-249.0,-1204,1159,7619,3627,-3634,0,1976.35,7800.1
7300,1713.95,-1741.57,-249.0,1414,840,8324,3637,-3643,0,1981.52,8484.9
7320,1718.77,-1746.46,-242.6,2231,3269,16176,3647,-3652,0,1986.69,16653.1
7340,1723.44,-1751.21,-234.8,3089,-975,6893,3656,-3661,0,1991.59,7616.2
7360,1727.95,-1755.79,-226.4,-919,4330,13941,3665,-3668,0,1995.95,14626.9
7380,1732.31,-1760.22,-220.6,715,-1310,9415,3674,-3676,0,2000.58,9532.6
7400,1736.56,-1764.54,-212.2,-727,3333,7340,3682,-3684,0,2004.93,8094.0
7420,1740.67,-1768.71,-203.4,613,2941,8278,3689,-3691,0,2008.74,8806.3
7440,1744.63,-1772.74,-200.4,1854,-330,10057,3696,-3698,0,2012.55,10231.8
7460,1748.5,-1776.67,-194.1,1802,-2314,7483,3703,-3705,0,2016.36,8037.2
7480,1752.23,-1780.46,-184.9,-1227,4495,9188,3710,-3711,0,2019.9,10301.9
7500,1755.79,-1784.08,-177.8,686,1535,9991,3717,-3720,0,2024.26,10131.5
7520,1759.19,-1787.54,-171.0,1587,634,10974,3724,-3725,0,2027.52,11106.3
7540,1762.47,-1790.86,-163.5,260,1604,14170,3730,-3731,0,2030.79,14262.9
7560,1765.59,-1794.22,-155.6,2314,-1547,3772,3736,-3737,0,2034.06,4687.8
7580,1768.57,-1797.24,-148.2,-119,914,11951,3742,-3744,0,2037.59,11986.5
7600,1771.57,-1800.11,-140.8,-223,3784,10408,3747,-3748,0,2040.04,11076.8
7620,1774.3,-1802.88,-136.4,-372,370,8386,3753,-3753,0,2043.04,8402.4
7640,1776.91,-1805.53,-129.1,1942,-69,8858,3757,-3759,0,2045.76,9068.6
7660,1779.38,-1808.05,-123.1,165,2378,10158,3763,-3762,0,2048.21,10433.9
7680,1781.71,-1810.42,-115.4,440,-505,9319,3767,-3767,0,2050.66,9343.0
7700,1783.92,-1812.66,-109.4,859,471,6907,3771,-3771,0,2052.84,6976.1
7720,1786.0,-1814.77,-101.7,-389,1106,11297,3775,-3775,0,2055.01,11357.7
7740,1787.93,-1816.74,-95.0,710,1865,8698,3779,-3779,0,2057.19,8924.0
7760,1789.74,-1818.57,-88.8,568,-160,10468,3782,-3782,0,2058.82,10484.6
7780,1791.41,-1820.27,-81.9,1122,-711,9147,3785,-3785,0,2060.46,9242.9
7800,1792.91,-1821.79,-71.4,662,49,9764,3788,-3788,0,2062.09,9786.5
7820,1794.21,-1823.11,-62.3,712,691,8773,3791,-3790,0,2063.45,8828.9
7840,1795.35,-1824.28,-55.3,319,-62,9038,3793,-3792,0,2064.54,9043.8
7860,1796.36,-1825.3,-47.2,65,902,8964,3795,-3793,0,2065.36,9009.5
7880,1797.21,-1826.17,-40.1,1004,450,9809,3797,-3795,0,2066.45,9870.5
7900,1797.91,-1826.88,-32.5,888,107,9073,3799,-3796,0,2067.26,9117.0
7920,1798.47,-1827.45,-25.3,-33,28,9716,3800,-3798,0,2068.08,9716.1
7940,1798.92,-1827.9,-19.0,641,687,9463,3801,-3798,0,2068.35,9509.5
7960,1799.19,-1828.18,-9.4,1037,0,9795,3802,-3798,0,2068.62,9849.7
7980,1799.27,-1828.26,1.2,826,-122,9642,3802,-3799,0,2068.9,9678.1
8000,1799.24,-1828.23,-0.3,-668,73,9862,3802,-3799,0,2068.9,9884.9
