ms,heading,rotZ,wz,ax,ay,az,left,right,stationary,enc_heading,acc_abs
660,56.73,-57.64,-204.9,314,677,11400,128,-133,0,71.04,11424.4
680,60.78,-61.76,-208.6,-367,1674,11228,137,-141,0,75.67,11358.0
700,64.92,-65.97,-213.2,-187,1824,11314,147,-150,0,80.84,11461.6
720,69.12,-70.23,-214.2,793,-1890,5171,155,-159,0,85.47,5562.4
740,73.41,-74.59,-221.6,1378,1051,8452,164,-170,0,90.91,8627.8
760,77.81,-79.06,-224.7,-571,3484,9353,174,-180,0,96.35,9997.1
780,82.29,-83.62,-231.1,-57,3072,15417,184,-191,0,102.07,15720.2
800,86.85,-88.25,-233.6,-109,2222,10623,195,-201,0,107.79,10853.4
820,91.51,-92.99,-239.0,2136,596,10523,206,-212,0,113.77,10754.1
840,96.26,-97.81,-244.0,2620,1676,9804,217,-223,0,119.76,10285.5
860,101.05,-102.68,-246.2,634,1130,9114,227,-234,0,125.48,9205.6
880,105.89,-107.59,-248.3,2838,-148,12274,238,-245,0,131.47,12598.7
900,110.76,-112.54,-248.1,-571,3441,13179,249,-256,0,137.45,13632.8
920,115.61,-117.48,-246.9,-659,-515,5904,260,-266,0,143.17,5962.9
940,120.51,-122.45,-252.2,-206,2555,14387,271,-276,0,148.89,14613.6
960,125.49,-127.51,-254.8,468,509,8355,282,-286,0,154.6,8383.6
980,130.49,-132.59,-256.5,-557,4335,12400,294,-297,0,160.86,13147.7
1000,135.53,-137.71,-256.8,56,2869,12140,304,-307,0,166.31,12474.5
1020,140.58,-142.84,-257.5,-429,1048,11199,315,-319,0,172.57,11256.1
1040,145.63,-147.98,-258.1,-88,-788,9952,325,-330,0,178.28,9983.5
1060,150.73,-153.15,-261.9,-36,3365,8519,335,-341,0,184.0,9159.6
1080,155.84,-158.66,-261.0,1973,-999,10757,346,-351,0,189.71,10982.0
1100,161.27,-163.87,-261.8,2312,2018,9878,358,-364,0,196.52,10343.7
1120,166.41,-169.1,-261.6,-711,1839,9219,369,-376,0,202.78,9427.5
1140,171.55,-174.31,-262.4,-379,1336,14225,379,-387,0,208.5,14292.6
1160,176.68,-179.53,-263.2,16,-1099,6628,390,-398,0,214.48,6718.5
1180,181.81,-184.74,-260.7,-962,1729,5570,399,-410,0,220.2,5911.0
1200,186.93,-189.94,-261.1,1613,-290,10786,410,-421,0,226.19,10909.8
1220,192.04,-195.14,-261.6,-59,2972,7972,421,-432,0,232.18,8508.2
1240,197.16,-200.33,-260.7,-1116,1295,6463,433,-442,0,238.16,6685.3
1260,202.27,-205.52,-259.1,-178,4143,7762,444,-453,0,244.15,8800.3
1280,207.36,-210.7,-259.3,-2159,4047,11770,455,-462,0,249.6,12632.2
1300,212.46,-215.88,-259.7,2722,16,9147,466,-473,0,255.58,9543.4
1320,217.54,-221.04,-257.6,1347,2684,17382,476,-483,0,261.03,17639.5
1340,222.58,-226.16,-256.3,613,1453,7309,487,-494,0,267.02,7477.2
1360,227.64,-231.31,-258.9,1177,3233,14540,498,-503,0,272.46,14941.5
1380,232.68,-236.43,-256.3,712,378,8491,508,-514,0,278.18,8529.2
1400,237.72,-241.55,-255.4,-111,2567,6119,518,-525,0,283.89,6636.6
1420,242.78,-246.69,-258.5,745,-946,9331,528,-535,0,289.34,9408.4
1440,247.86,-251.86,-259.9,646,1084,10191,539,-547,0,295.6,10268.8
1460,252.94,-257.01,-260.4,2816,-36,5049,549,-558,0,301.31,5781.3
1480,258.04,-262.2,-261.3,-528,5286,11435,560,-569,0,307.3,12608.7
1500,263.16,-267.4,-261.0,46,-570,15424,571,-581,0,313.56,15434.6
1520,268.2,-272.52,-256.9,978,10474,1018,582,-591,0,319.28,10568.7
1540,273.51,-277.92,-254.9,-450,3595,24102,592,-602,0,324.99,24372.8
1560,278.52,-283.01,-254.4,-2919,4754,8737,602,-612,0,330.44,10366.1
1580,283.49,-288.06,-253.1,-270,-62,12477,613,-621,0,335.88,12480.1
1600,288.47,-293.12,-255.2,4063,-3047,6477,624,-631,0,341.6,8230.7
1620,293.49,-298.22,-254.6,-3365,5372,9558,635,-640,0,347.04,11469.0
1640,298.5,-303.3,-254.5,1319,3884,14984,647,-650,0,353.03,15535.3
1660,303.49,-308.38,-254.2,-2007,6076,16926,657,-660,0,358.47,18095.2
1680,308.47,-313.44,-253.9,2826,-1162,5360,667,-670,0,363.91,6169.8
1700,313.46,-318.51,-252.0,-1367,5940,11383,677,-681,0,369.63,12912.2
1720,318.41,-323.54,-250.6,485,1463,9446,687,-690,0,374.8,9570.9
1740,323.35,-328.56,-250.1,-1476,4560,8813,697,-701,0,380.52,10032.0
1760,328.29,-333.58,-249.6,1063,591,11361,708,-712,0,386.51,11425.9
1780,333.23,-338.6,-251.1,193,3484,5257,719,-723,0,392.49,6309.6
1800,338.17,-343.62,-252.3,2160,2304,16412,729,-734,0,398.21,16713.1
1820,343.08,-348.6,-247.0,655,2090,3896,739,-745,0,403.93,4469.4
1840,347.94,-353.54,-247.9,2108,220,6762,750,-756,0,409.91,7086.4
1860,352.81,-358.49,-247.6,-1036,3925,9730,759,-766,0,415.09,10542.9
1880,357.68,-363.44,-245.9,-995,4500,9792,769,-777,0,420.8,10822.4
1900,362.54,-368.38,-249.1,-597,3429,13905,780,-788,0,426.79,14334.0
1920,367.42,-373.34,-249.3,-791,-611,10014,791,-798,0,432.51,10063.8
1940,372.32,-378.61,-250.2,-2758,5695,12400,801,-808,0,437.95,13921.2
1960,377.23,-383.31,-250.6,-1024,1226,9128,813,-818,0,443.94,9266.7
1980,382.16,-388.62,-252.8,-1557,3899,10461,824,-828,0,449.65,11272.0
2000,387.4,-393.64,-251.5,-294,996,10683,834,-838,0,455.1,10733.4
2020,392.28,-398.6,-246.6,27,1587,7672,845,-848,0,460.81,7834.5
2040,397.14,-403.54,-247.8,-7,2921,10705,856,-858,0,466.53,11096.4
2060,402.03,-408.5,-248.8,-57,3470,9291,866,-869,0,472.24,9918.0
2080,406.9,-413.46,-247.5,-616,4730,5625,876,-879,0,477.69,7375.2
2100,411.79,-418.43,-249.9,146,682,7437,886,-890,0,483.4,7469.6
2120,416.7,-423.41,-249.1,414,1899,13965,896,-901,0,489.12,14099.6
2140,421.61,-428.4,-249.0,80,3863,7297,907,-913,0,495.38,8256.8
2160,426.54,-433.41,-252.1,-1313,4122,17380,918,-924,0,501.37,17910.3
2180,431.48,-438.43,-250.8,-794,2325,10370,929,-936,0,507.63,10657.1
2200,436.39,-443.42,-248.2,3117,-2180,8854,940,-947,0,513.62,9636.5
2220,441.26,-448.37,-247.6,108,6289,9663,951,-958,0,519.61,11529.8
2240,446.14,-453.33,-249.7,2913,-1854,9456,961,-967,0,524.78,10066.7
2260,451.01,-458.28,-247.8,-1346,1242,9544,972,-978,0,530.77,9718.1
2280,455.86,-463.21,-247.5,-900,-1123,5090,983,-988,0,536.48,5289.5
2300,460.77,-468.19,-251.2,-512,2656,5171,996,-997,0,542.47,5835.7
2320,465.74,-473.25,-255.9,-1550,981,7626,1009,-1007,0,548.73,7843.5
2340,470.75,-478.33,-254.8,-2483,543,14614,1020,-1017,0,554.45,14833.4
2360,475.78,-483.45,-254.5,-1398,-441,6774,1031,-1027,0,560.16,6930.8
2380,480.78,-488.52,-252.0,385,4565,16353,1041,-1038,0,565.88,16982.6
2400,485.74,-493.57,-255.9,1487,-12,16680,1050,-1049,0,571.32,16746.2
2420,490.74,-498.95,-256.8,2179,-1269,15717,1060,-1059,0,576.76,15918.0
2440,496.05,-504.04,-256.2,1260,2486,10454,1071,-1070,0,582.75,10819.1
2460,501.09,-509.16,-256.7,-791,2704,8121,1082,-1082,0,589.01,8595.8
2480,506.16,-514.31,-260.0,-337,4883,9307,1093,-1092,0,594.73,10515.6
2500,511.23,-519.46,-258.1,890,236,8142,1103,-1104,0,600.72,8193.9
2520,516.32,-524.64,-260.1,80,936,11961,1114,-1115,0,606.71,11997.8
2540,521.44,-529.84,-261.8,-71,3676,13876,1124,-1126,0,612.42,14354.8
2560,526.56,-535.04,-260.2,-254,1439,10439,1135,-1138,0,618.68,10540.8
2580,531.66,-540.23,-261.0,814,684,9503,1145,-1148,0,624.13,9562.3
2600,536.79,-545.44,-262.7,-763,2347,12871,1156,-1159,0,630.11,13105.5
2620,541.93,-550.66,-260.3,-2417,1920,9506,1167,-1169,0,635.83,9994.6
2640,547.06,-555.88,-262.5,1480,282,5673,1178,-1179,0,641.55,5869.7
2660,552.2,-561.1,-260.5,234,1539,13114,1190,-1190,0,647.81,13206.1
2680,557.3,-566.28,-258.3,2231,-1648,10072,1200,-1200,0,653.25,10446.9
2700,562.35,-571.41,-257.2,-310,586,7793,1210,-1211,0,658.97,7821.1
2720,567.42,-576.57,-258.6,392,1626,13418,1221,-1221,0,664.68,13521.8
2740,572.5,-581.72,-256.5,-780,4474,10642,1231,-1232,0,670.4,11570.5
2760,577.56,-586.86,-257.9,-474,1218,5078,1241,-1242,0,675.84,5243.5
2780,582.65,-592.04,-260.7,1115,1113,8916,1251,-1253,0,681.56,9054.1
2800,587.75,-597.22,-259.4,-26,-79,10026,1261,-1265,0,687.55,10026.3
2820,592.81,-602.36,-257.5,-874,3144,8801,1273,-1276,0,693.81,9386.5
2840,597.85,-607.79,-256.8,-789,3305,7996,1283,-1288,0,699.79,8688.0
2860,602.91,-612.62,-258.2,-1680,4658,11975,1294,-1299,0,705.78,12958.4
2880,607.96,-618.06,-256.7,-2118,2857,6649,1304,-1310,0,711.5,7540.4
2900,613.34,-623.22,-259.7,-1694,-1212,4803,1315,-1321,0,717.49,5235.2
2920,618.43,-628.4,-258.4,-742,-259,6711,1325,-1331,0,722.93,6756.9
2940,623.46,-633.5,-255.6,1430,2153,14531,1336,-1341,0,728.65,14759.1
2960,628.44,-638.57,-253.1,160,823,7108,1347,-1350,0,734.09,7157.3
2980,633.43,-643.63,-256.2,-2561,7937,8359,1358,-1359,0,739.53,11807.9
3000,638.44,-648.72,-255.7,470,399,4543,1369,-1369,0,745.25,4584.6
3020,643.47,-653.83,-258.1,-1623,2543,11299,1379,-1379,0,750.69,11694.8
3040,648.49,-658.94,-254.6,314,1781,16666,1390,-1389,0,756.41,16763.8
3060,653.48,-664.0,-251.3,655,-968,717,1400,-1399,0,761.85,1371.2
3080,658.47,-669.08,-255.1,-1531,2914,7600,1410,-1410,0,767.57,8282.2
3100,663.48,-674.17,-255.3,-1348,217,13093,1420,-1420,0,773.01,13164.0
3120,668.48,-679.25,-253.2,814,3516,8180,1430,-1430,0,778.46,8940.8
3140,673.46,-684.3,-254.3,158,-512,10974,1441,-1442,0,784.72,10987.1
3160,678.45,-689.38,-255.4,2947,1808,12388,1451,-1452,0,790.16,12861.4
3180,683.42,-694.43,-251.7,2051,3008,10253,1461,-1463,0,795.88,10880.2
3200,688.36,-699.45,-250.5,-377,2193,6215,1471,-1474,0,801.59,6601.3
3220,693.31,-704.48,-252.6,-1244,3271,12154,1481,-1485,0,807.31,12647.8
3240,698.24,-709.49,-252.0,-242,1523,7564,1491,-1496,0,813.02,7719.6
3260,703.18,-714.5,-249.2,1743,-1607,239,1502,-1507,0,819.01,2382.8
3280,708.13,-719.54,-253.6,-1780,2572,9212,1512,-1517,0,824.46,9728.5
3300,713.1,-724.88,-252.6,-190,2304,10970,1523,-1527,0,830.17,11211.0
3320,718.07,-729.93,-252.2,-1199,4050,11025,1535,-1537,0,836.16,11806.4
3340,723.34,-734.99,-253.6,-1431,2737,8271,1546,-1547,0,841.88,8828.8
3360,728.33,-740.07,-253.1,859,-1497,7110,1556,-1557,0,847.32,7316.5
3380,733.28,-745.09,-253.3,-1671,6845,10760,1566,-1566,0,852.49,12861.7
3400,738.22,-750.11,-252.0,-1694,507,6692,1577,-1577,0,858.48,6921.7
3420,743.16,-755.13,-253.2,482,4323,13131,1587,-1588,0,864.19,13832.7
3440,748.07,-760.12,-250.1,-1943,2304,8011,1597,-1598,0,869.64,8559.2
3460,752.99,-765.12,-250.2,-1609,418,9694,1607,-1609,0,875.35,9835.5
3480,757.9,-770.11,-250.1,670,2689,13855,1617,-1620,0,881.07,14129.4
3500,762.8,-775.09,-246.9,-2216,3678,9926,1628,-1631,0,887.06,10815.0
3520,767.69,-780.06,-248.1,-2770,4157,6157,1638,-1642,0,892.77,7928.6
3540,772.61,-785.06,-250.9,2075,1012,12317,1649,-1654,0,899.03,12531.5
3560,777.51,-790.04,-247.1,-1408,5295,6666,1660,-1665,0,905.02,8628.7
3580,782.39,-794.99,-248.1,-1464,3494,10537,1671,-1675,0,910.74,11197.3
3600,787.27,-799.95,-248.4,2733,150,10110,1681,-1685,0,916.18,10474.0
3620,792.12,-804.88,-245.7,2767,-1495,2413,1692,-1695,0,921.9,3964.1
3640,796.95,-809.79,-247.3,2122,3951,3979,1703,-1704,0,927.34,5995.5
3660,801.83,-814.75,-249.3,-123,54,6845,1714,-1713,0,932.79,6846.3
3680,806.75,-819.75,-250.1,-2223,3959,4445,1725,-1722,0,938.23,6354.0
3700,811.67,-824.75,-250.8,-960,1949,6499,1736,-1732,0,943.95,6852.5
3720,816.63,-829.79,-253.1,1769,2033,9458,1746,-1742,0,949.39,9834.4
3740,821.62,-835.15,-254.3,2023,-333,8505,1756,-1753,0,955.11,8748.6
3760,826.88,-840.21,-254.1,-419,3269,11614,1766,-1763,0,960.55,12072.6
3780,831.88,-845.28,-256.5,347,1590,14925,1776,-1774,0,966.26,15013.5
3800,836.9,-850.38,-256.1,665,-865,5849,1787,-1785,0,972.25,5949.9
3820,841.93,-855.5,-257.6,-1858,4356,14908,1798,-1795,0,977.97,15642.1
3840,847.0,-860.65,-258.5,-52,3113,13489,1809,-1810,0,985.05,13843.6
3860,852.08,-865.81,-258.3,-344,2797,11674,1818,-1819,0,989.95,12009.3
3880,857.12,-870.93,-256.7,1409,6011,13279,1829,-1830,0,995.93,14644.1
3900,862.18,-876.07,-257.2,-1291,3403,5202,1839,-1841,0,1001.65,6348.8
3920,867.26,-881.23,-257.9,-547,3262,14519,1849,-1852,0,1007.37,14891.0
3940,872.33,-886.39,-258.9,1771,1805,9071,1860,-1866,0,1014.17,9416.9
3960,877.43,-891.57,-259.2,42,4550,6580,1870,-1874,0,1019.07,8000.0
3980,882.55,-896.77,-260.9,-908,2821,9448,1881,-1884,0,1024.79,9901.9
4000,887.69,-901.99,-261.6,-500,1693,12063,1893,-1895,0,1031.05,12191.5
4020,892.86,-907.24,-263.9,326,953,5892,1904,-1905,0,1036.76,5977.5
4040,898.01,-912.48,-262.4,-1604,3168,10826,1914,-1915,0,1042.21,11393.5
4060,903.11,-917.66,-258.4,-746,2634,12821,1925,-1924,0,1047.65,13110.0
4080,908.18,-922.81,-258.1,-100,1736,6294,1935,-1937,0,1053.91,6529.8
4100,913.24,-927.96,-256.5,-47,1992,6657,1945,-1949,0,1059.9,6948.8
4120,918.27,-933.07,-256.5,-1746,-496,7385,1955,-1956,0,1064.52,7604.8
4140,923.31,-938.19,-256.5,-1076,857,4412,1965,-1970,0,1071.06,4621.5
4160,928.37,-943.33,-257.7,-327,2201,5470,1975,-1981,0,1076.77,5905.3
4180,933.44,-948.48,-258.4,-4156,3980,10413,1986,-1990,0,1082.22,11897.2
4200,938.52,-953.94,-259.2,-675,4294,12032,1996,-2001,0,1087.93,12793.1
4220,943.9,-959.1,-257.9,1911,131,8574,2007,-2012,0,1093.92,8785.4
4240,948.94,-964.23,-254.6,-377,2694,10432,2018,-2026,0,1100.73,10780.8
4260,953.94,-969.31,-255.5,2596,1137,11192,2029,-2034,0,1105.9,11545.3
4280,958.97,-974.42,-257.6,3638,847,12603,2039,-2044,0,1111.34,13144.9
4300,964.0,-979.53,-254.3,-877,1180,7445,2049,-2054,0,1116.78,7588.8
4320,968.99,-984.6,-253.6,1444,-4826,7008,2060,-2063,0,1122.23,8630.6
4340,974.03,-989.72,-257.4,-1216,1477,4846,2071,-2075,0,1128.49,5210.0
4360,979.08,-994.85,-256.9,-1147,557,7932,2081,-2082,0,1133.12,8033.8
4380,984.11,-999.97,-256.1,-1289,8512,19744,2092,-2092,0,1138.83,21539.3
4400,989.13,-1005.07,-255.9,2833,1892,10762,2102,-2102,0,1144.28,11288.3
4420,994.14,-1010.15,-253.5,3001,-1873,5658,2113,-2112,0,1149.99,6672.9
4440,999.1,-1015.2,-253.1,-1616,3559,6559,2123,-2125,0,1156.25,7635.3
4460,1004.06,-1020.23,-252.9,-2604,2454,9417,2133,-2135,0,1161.7,10073.9
4480,1009.01,-1025.27,-251.5,480,3274,9453,2143,-2143,0,1166.59,10015.4
4500,1013.98,-1030.31,-254.1,1222,318,7652,2152,-2153,0,1171.77,7755.5
4520,1018.95,-1035.36,-254.6,-853,2481,12842,2164,-2167,0,1178.84,13107.2
4540,1023.9,-1040.4,-253.4,733,-1569,8978,2174,-2178,0,1184.56,9143.5
4560,1028.82,-1045.4,-250.3,-3230,4074,13458,2184,-2186,0,1189.46,14427.3
4580,1033.75,-1050.41,-250.8,-2734,1927,9814,2194,-2197,0,1195.17,10368.3
4600,1038.69,-1055.42,-250.6,75,2318,10196,2204,-2210,0,1201.43,10456.4
4620,1043.61,-1060.42,-250.8,-1585,191,3440,2214,-2221,0,1207.15,3792.4
4640,1048.49,-1065.67,-249.6,324,1865,10623,2224,-2232,0,1212.87,10790.3
4660,1053.39,-1070.36,-250.4,-900,3178,15003,2235,-2239,0,1217.77,15362.3
4680,1058.6,-1075.65,-250.3,-251,3877,8343,2246,-2249,0,1223.48,9203.2
4700,1063.51,-1080.65,-249.0,-1746,1020,4717,2258,-2259,0,1229.47,5132.2
4720,1068.49,-1085.7,-252.3,-348,3451,13422,2267,-2272,0,1235.46,13862.9
4740,1073.45,-1090.74,-251.9,1463,-1550,9088,2278,-2282,0,1241.17,9334.6
4760,1078.37,-1095.75,-250.2,262,2979,11715,2288,-2289,0,1245.8,12090.7
4780,1083.33,-1100.78,-252.9,-88,3247,12169,2299,-2299,0,1251.52,12595.1
4800,1088.3,-1105.84,-251.3,-495,5269,11801,2309,-2312,0,1257.78,12933.3
4820,1093.24,-1110.86,-253.2,942,1374,16276,2318,-2323,0,1263.22,16361.0
4840,1098.21,-1115.9,-254.0,2712,-587,8297,2329,-2333,0,1268.94,8748.7
4860,1103.2,-1120.98,-253.7,1177,-438,9635,2339,-2342,0,1274.11,9716.5
4880,1108.2,-1126.05,-252.2,-1398,7080,4634,2350,-2354,0,1280.37,8576.4
4900,1113.19,-1131.13,-255.4,-1344,1829,11020,2360,-2367,0,1286.63,11251.3
4920,1118.19,-1136.21,-252.7,748,-1265,7086,2371,-2379,0,1292.89,7236.8
4940,1123.17,-1141.26,-251.9,288,3932,4204,2382,-2389,0,1298.61,5763.4
4960,1128.13,-1146.3,-253.6,2307,-93,9214,2393,-2398,0,1304.05,9498.9
4980,1133.09,-1151.35,-253.2,511,1719,14542,2403,-2409,0,1309.77,14652.2
5000,1138.0,-1156.33,-247.0,-1917,543,7471,2413,-2420,0,1315.48,7732.1
5020,1142.86,-1161.27,-247.2,1260,2888,5704,2424,-2429,0,1320.92,6516.4
5040,1147.73,-1166.23,-248.5,1786,-563,1028,2435,-2438,0,1326.37,2136.2
5060,1152.64,-1171.21,-250.3,-2071,148,2217,2446,-2447,0,1331.81,3037.4
5080,1157.53,-1176.18,-248.4,-3144,4811,6358,2457,-2457,0,1337.53,8570.6
5100,1162.44,-1181.17,-249.6,-555,3714,11715,2467,-2467,0,1342.97,12302.2
5120,1167.63,-1186.44,-250.2,30,1331,7187,2477,-2477,0,1348.42,7309.3
5140,1172.53,-1191.42,-249.7,982,208,5281,2487,-2488,0,1354.13,5375.6
5160,1177.46,-1196.43,-250.1,-462,6699,10057,2497,-2495,0,1358.76,12092.7
5180,1182.4,-1201.45,-250.7,-97,342,8027,2508,-2508,0,1365.29,8034.9
5200,1187.34,-1206.47,-252.9,70,2512,15075,2518,-2520,0,1371.28,15283.0
5220,1192.31,-1211.51,-251.9,2172,-302,5030,2529,-2531,0,1377.27,5487.2
5240,1197.27,-1216.56,-252.5,1255,840,14308,2539,-2542,0,1382.98,14387.5
5260,1202.21,-1221.58,-252.8,2359,3245,18323,2549,-2553,0,1388.7,18757.1
5280,1207.17,-1226.61,-251.8,-507,5197,13979,2559,-2564,0,1394.42,14922.4
5300,1212.13,-1231.66,-252.9,2281,5204,18173,2569,-2575,0,1400.13,19040.5
5320,1217.09,-1236.7,-254.2,582,3159,16343,2580,-2586,0,1406.12,16655.7
5340,1222.1,-1241.79,-256.5,333,2450,9181,2591,-2596,0,1411.84,9508.1
5360,1227.15,-1246.92,-256.9,584,3995,11863,2602,-2606,0,1417.55,12531.2
5380,1232.19,-1252.04,-256.7,264,1508,11101,2614,-2616,0,1423.54,11206.1
5400,1237.25,-1257.19,-260.0,513,301,10755,2624,-2626,0,1428.98,10771.4
5420,1242.34,-1262.35,-258.3,-204,-338,8326,2635,-2637,0,1434.97,8335.4
5440,1247.41,-1267.5,-259.8,395,1262,14270,2645,-2646,0,1440.14,14331.1
5460,1252.47,-1272.65,-257.9,-2028,2646,14086,2656,-2657,0,1446.13,14475.1
5480,1257.55,-1277.81,-258.8,-808,2622,13102,2666,-2668,0,1451.85,13386.2
5500,1262.6,-1282.95,-258.1,-2201,4622,10155,2676,-2678,0,1457.29,11372.4
5520,1267.69,-1288.12,-260.1,-585,1686,9620,2686,-2690,0,1463.28,9784.1
5540,1273.12,-1293.63,-262.7,1281,1063,9391,2696,-2701,0,1468.99,9537.4
5560,1277.95,-1298.84,-259.1,-609,287,5847,2706,-2713,0,1474.98,5885.6
5580,1283.37,-1304.04,-263.4,3551,-2972,12665,2717,-2724,0,1480.97,13485.0
5600,1288.52,-1309.28,-261.9,324,3765,9620,2728,-2736,0,1487.23,10335.6
5620,1293.65,-1314.49,-260.4,1710,550,11896,2739,-2747,0,1493.22,12030.9
5640,1298.73,-1319.66,-258.2,1620,2131,11364,2750,-2758,0,1499.21,11675.0
5660,1303.8,-1324.8,-257.5,-282,2210,8374,2760,-2768,0,1504.65,8665.3
5680,1308.83,-1329.91,-254.5,-1251,799,5040,2770,-2778,0,1510.1,5254.0
5700,1313.82,-1334.99,-255.9,-2156,3204,9754,2781,-2788,0,1515.81,10490.7
5720,1318.87,-1340.12,-257.3,-588,2248,6986,2792,-2797,0,1521.25,7362.3
5740,1323.97,-1345.3,-258.4,-1919,5346,3891,2802,-2806,0,1526.43,6884.9
5760,1329.06,-1350.47,-258.4,-2635,5312,12720,2814,-2816,0,1532.41,14034.2
5780,1334.14,-1355.63,-256.5,-1400,7092,15390,2824,-2826,0,1537.86,17003.2
5800,1339.15,-1360.73,-259.8,776,-6161,10819,2834,-2836,0,1543.3,12474.4
5820,1344.13,-1365.79,-252.0,-1412,3786,8937,2843,-2847,0,1548.75,9808.0
5840,1349.11,-1370.85,-253.8,-1306,2047,4875,2853,-2857,0,1554.19,5446.2
5860,1354.1,-1375.91,-254.7,-642,1827,13267,2864,-2867,0,1559.91,13407.6
5880,1359.08,-1380.97,-254.4,-943,2821,9945,2874,-2878,0,1565.62,10380.3
5900,1364.07,-1386.05,-254.7,513,2569,6475,2885,-2888,0,1571.34,6984.9
5920,1369.07,-1391.13,-255.5,-491,-31,5985,2895,-2899,0,1577.05,6005.2
5940,1374.02,-1396.16,-252.0,-2682,4004,15471,2905,-2910,0,1582.77,16204.2
5960,1378.93,-1401.15,-252.9,-2547,3892,13972,2915,-2920,0,1588.21,14725.9
5980,1383.86,-1406.16,-251.6,-457,1190,8481,2925,-2932,0,1594.2,8576.3
6000,1388.79,-1411.16,-249.2,-720,6462,12871,2935,-2943,0,1599.92,14420.1
6020,1393.98,-1416.44,-248.1,-851,5794,13150,2945,-2953,0,1605.36,14395.0
6040,1398.89,-1421.43,-251.9,-1005,3456,9231,2956,-2963,0,1611.08,9907.8
6060,1403.81,-1426.43,-251.7,1722,-1744,10203,2967,-2973,0,1616.79,10493.2
6080,1408.74,-1431.44,-253.7,1662,-606,4132,2978,-2982,0,1622.24,4494.8
6100,1413.72,-1436.5,-255.2,6,2785,17241,2990,-2993,0,1628.5,17464.5
6120,1418.68,-1441.54,-252.4,461,-963,4631,2999,-3003,0,1633.67,4752.5
6140,1423.61,-1446.55,-249.4,1018,-1190,2234,3010,-3014,0,1639.66,2728.2
6160,1428.56,-1451.58,-254.0,-1552,5554,14220,3020,-3023,0,1644.83,15344.8
6180,1433.53,-1456.63,-252.5,113,1012,8911,3030,-3033,0,1650.27,8969.0
6200,1438.52,-1461.69,-255.7,-325,4524,11235,3039,-3044,0,1655.72,12116.0
6220,1443.55,-1466.81,-257.2,1013,-443,10516,3049,-3055,0,1661.43,10574.0
6240,1448.6,-1471.93,-257.5,1174,3154,13059,3059,-3067,0,1667.42,13485.7
6260,1453.65,-1477.07,-255.0,2591,-208,3265,3070,-3078,0,1673.41,4173.3
6280,1458.72,-1482.22,-259.6,937,2045,8221,3082,-3089,0,1679.67,8523.2
6300,1463.78,-1487.36,-257.7,-1334,7053,13702,3092,-3100,0,1685.38,15468.3
