ms,heading,rotZ,wz,ax,ay,az,left,right,stationary,enc_heading,acc_abs
6340,1471.61,-1495.62,-254.1,380,3063,11407,3131,-3133,0,1704.98,11817.2
6360,1476.87,-1500.66,-252.4,764,4296,16529,3142,-3144,0,1710.97,17095.2
6380,1481.83,-1505.7,-252.6,1463,3051,15333,3153,-3154,0,1716.69,15701.9
6400,1486.78,-1510.73,-253.3,-3092,1532,10874,3164,-3164,0,1722.4,11408.4
6420,1491.74,-1515.77,-254.1,-111,682,9685,3175,-3176,0,1728.66,9709.6
6440,1496.71,-1520.82,-252.5,1236,279,9071,3185,-3187,0,1734.38,9159.1
6460,1501.66,-1525.85,-250.8,672,1305,9740,3195,-3197,0,1739.82,9850.0
6480,1506.55,-1530.82,-248.6,-483,363,3542,3206,-3209,0,1746.08,3593.2
6500,1511.46,-1535.8,-250.7,-1178,3149,10444,3216,-3220,0,1751.8,10971.8
6520,1516.35,-1540.78,-247.7,3992,-920,9138,3227,-3231,0,1757.79,10014.3
6540,1521.2,-1545.7,-246.3,835,-1768,5682,3238,-3242,0,1763.77,6009.0
6560,1526.04,-1550.62,-245.3,-104,6311,8049,3249,-3252,0,1769.49,10228.7
6580,1530.89,-1555.55,-248.5,819,1609,13735,3259,-3264,0,1775.48,13853.2
6600,1535.75,-1560.48,-247.4,651,-917,8498,3269,-3273,0,1780.65,8572.1
6620,1540.63,-1565.45,-251.1,-386,2174,10079,3279,-3285,0,1786.64,10318.0
6640,1545.54,-1570.43,-249.7,8,1391,9690,3290,-3295,0,1792.35,9789.3
6660,1550.43,-1575.4,-249.7,58,2155,9171,3300,-3306,0,1798.07,9421.0
6680,1555.36,-1580.41,-252.6,-543,5432,8247,3312,-3315,0,1803.79,9890.1
6700,1560.34,-1585.47,-254.3,-981,960,9582,3322,-3325,0,1809.23,9679.8
6720,1565.35,-1590.56,-256.4,-796,962,2310,3335,-3336,0,1815.76,2625.9
6740,1570.42,-1595.72,-258.0,-701,873,3280,3346,-3348,0,1822.02,3465.8
6760,1575.5,-1600.88,-257.6,487,-740,5240,3356,-3359,0,1827.74,5314.4
6780,1580.57,-1606.33,-257.5,-803,1664,7375,3366,-3371,0,1833.73,7602.9
6800,1585.95,-1611.5,-258.9,660,1202,10802,3378,-3382,0,1839.99,10888.7
6820,1591.04,-1616.66,-257.9,1890,2620,13931,3388,-3394,0,1845.97,14300.7
6840,1596.08,-1621.79,-256.7,1250,2229,8620,3398,-3405,0,1851.69,8990.8
6860,1601.15,-1626.94,-258.5,101,3312,5794,3409,-3416,0,1857.68,6674.6
6880,1606.21,-1632.09,-256.3,113,895,3389,3420,-3426,0,1863.39,3507.0
6900,1611.24,-1637.19,-255.7,2489,-721,4818,3431,-3436,0,1869.11,5470.7
6920,1616.29,-1642.32,-259.2,-671,-146,10351,3442,-3445,0,1874.55,10373.8
6940,1621.36,-1647.48,-259.7,-820,581,6809,3453,-3455,0,1880.27,6882.8
6960,1626.47,-1652.67,-260.4,32,1652,9050,3463,-3466,0,1885.99,9199.6
6980,1631.61,-1657.89,-261.2,-1889,2929,9405,3474,-3476,0,1891.7,10030.0
7000,1636.76,-1663.12,-261.0,94,1309,11758,3484,-3487,0,1897.42,11831.0
7020,1641.89,-1668.33,-259.1,-1588,5350,8854,3495,-3497,0,1903.13,10466.0
7040,1647.03,-1673.55,-261.6,914,-750,7208,3506,-3508,0,1909.12,7304.3
7060,1652.17,-1678.78,-261.4,-2452,1961,12176,3517,-3518,0,1914.84,12574.3
7080,1657.3,-1684.0,-262.3,2864,-1126,8684,3528,-3529,0,1920.83,9213.2
7100,1662.45,-1689.23,-262.2,-941,1190,6334,3538,-3540,0,1926.54,6513.2
7120,1667.59,-1694.46,-259.7,-1220,7597,14640,3548,-3552,0,1932.53,16538.8
7140,1672.73,-1699.67,-262.5,-784,-968,10676,3558,-3562,0,1937.97,10748.4
7160,1677.9,-1704.92,-264.2,-727,265,4724,3569,-3574,0,1944.23,4787.0
7180,1683.04,-1710.15,-261.3,369,5640,-7808,3579,-3585,0,1949.95,9639.0
7200,1688.16,-1715.35,-252.6,2859,-24,17587,3590,-3596,0,1955.94,17817.9
7220,1693.17,-1720.44,-252.9,-2464,-127,11918,3600,-3607,0,1961.65,12170.7
7240,1698.41,-1725.77,-250.1,-654,7695,16544,3611,-3617,0,1967.37,18257.7
7260,1703.3,-1730.73,-248.5,876,2792,11323,3621,-3627,0,1972.81,11695.0
7280,1708.15,-1735.66,-245.5,3511,-76,7301,3630,-3637,0,1977.98,8101.7
7300,1712.92,-1740.51,-241.8,2515,-891,7232,3639,-3646,0,1982.88,7708.5
7320,1717.6,-1745.27,-236.0,-1031,3171,11662,3648,-3655,0,1987.78,12129.3
7340,1722.19,-1749.93,-232.6,622,1901,12873,3657,-3665,0,1992.96,13027.5
7360,1726.71,-1754.53,-229.5,2897,11,8142,3666,-3673,0,1997.58,8642.0
7380,1731.16,-1759.04,-225.2,2359,-726,9073,3675,-3682,0,2002.48,9402.7
7400,1735.5,-1763.45,-218.7,2262,787,8149,3683,-3689,0,2006.56,8493.7
7420,1739.69,-1767.72,-211.8,662,893,11753,3692,-3698,0,2011.46,11805.5
7440,1743.78,-1771.87,-204.9,2103,780,8273,3700,-3706,0,2015.82,8571.7
7460,1747.71,-1775.86,-195.4,3094,-2247,6267,3708,-3714,0,2020.17,7341.5
7480,1751.48,-1779.69,-188.0,2286,876,13883,3715,-3722,0,2024.26,14097.2
7500,1755.06,-1783.33,-178.1,-59,349,8369,3722,-3729,0,2028.07,8376.5
7520,1758.49,-1786.82,-171.1,46,-831,7741,3729,-3736,0,2031.88,7785.6
7540,1761.76,-1790.14,-162.4,4,3185,13143,3735,-3743,0,2035.42,13523.4
7560,1764.86,-1793.29,-154.9,352,2217,11060,3741,-3749,0,2038.68,11285.5
7580,1767.8,-1796.27,-146.6,1899,272,10143,3747,-3755,0,2041.95,10322.8
7600,1770.58,-1799.1,-137.7,-59,-1468,7089,3752,-3760,0,2044.67,7239.6
7620,1773.23,-1801.79,-131.3,46,3765,11347,3757,-3765,0,2047.39,11955.4
7640,1775.74,-1804.34,-123.8,696,-1648,7583,3761,-3770,0,2049.84,7791.2
7660,1778.13,-1806.77,-118.1,937,2632,12794,3766,-3774,0,2052.29,13095.5
7680,1780.39,-1809.2,-112.1,975,742,9248,3771,-3778,0,2054.74,9328.8
7700,1782.64,-1811.36,-104.7,357,-373,12075,3775,-3781,0,2056.65,12086.0
7720,1784.63,-1813.37,-97.4,1015,1175,11474,3779,-3783,0,2058.28,11578.6
7740,1786.45,-1815.22,-89.1,892,742,10731,3783,-3787,0,2060.46,10793.5
7760,1788.11,-1816.92,-81.3,1001,88,10291,3787,-3789,0,2062.09,10339.9
7780,1789.67,-1818.5,-77.3,722,1005,11369,3790,-3791,0,2063.45,11436.1
7800,1791.13,-1819.98,-71.7,129,1075,11005,3794,-3793,0,2065.08,11058.1
7820,1792.46,-1821.33,-64.4,397,-1078,10358,3797,-3795,0,2066.45,10421.5
7840,1793.67,-1822.56,-60.0,632,-117,9928,3799,-3797,0,2067.53,9948.8
7860,1794.77,-1823.68,-52.8,480,6,10256,3802,-3800,0,2069.17,10267.2
7880,1795.73,-1824.66,-45.0,1335,-769,9398,3804,-3801,0,2069.98,9523.4
7900,1796.56,-1825.5,-39.6,525,699,10210,3805,-3802,0,2070.53,10247.4
7920,1797.27,-1826.22,-31.9,452,49,9709,3806,-3803,0,2071.07,9719.6
7940,1797.83,-1826.79,-25.4,587,-261,9706,3808,-3804,0,2071.89,9727.2
7960,1798.27,-1827.24,-21.4,-14,-139,9506,3809,-3804,0,2072.16,9507.0
7980,1798.61,-1827.59,-12.6,1278,375,9651,3809,-3805,0,2072.43,9742.5
8000,1798.78,-1827.75,-4.8,670,71,9766,3810,-3805,0,2072.71,9789.2
