ms,heading,rotZ,wz,ax,ay,az,left,right,stationary,enc_heading,acc_abs
720,68.8,-69.91,-206.6,423,-421,7595,155,-162,0,86.28,7618.4
740,72.98,-74.15,-212.6,1072,-1317,9303,165,-171,0,91.45,9456.7
760,77.27,-78.52,-219.7,1011,-1317,8137,174,-181,0,96.63,8304.7
780,81.7,-83.01,-225.0,-590,1757,6544,185,-190,0,102.07,6801.4
800,86.24,-87.63,-229.6,-628,-2333,9042,196,-200,0,107.79,9359.2
820,90.91,-92.37,-237.8,1079,1012,6783,208,-211,0,114.05,6942.4
840,95.71,-97.25,-245.1,1200,442,19214,219,-221,0,119.76,19256.5
860,100.56,-102.18,-242.8,658,-2445,5305,229,-232,0,125.48,5878.3
880,105.45,-107.15,-247.8,-159,2191,8801,240,-242,0,131.19,9071.0
900,110.42,-112.2,-252.0,1461,2047,17119,251,-253,0,137.18,17302.7
920,115.44,-117.3,-252.1,-697,854,11841,261,-265,0,143.17,11892.2
940,120.51,-122.46,-255.9,-1986,897,9040,271,-277,0,149.16,9298.9
960,125.62,-127.64,-256.8,-10,-318,8092,282,-289,0,155.42,8098.3
980,130.74,-132.85,-257.9,1151,1808,3955,293,-300,0,161.41,4498.4
1000,135.89,-138.39,-256.9,-209,2821,4032,304,-313,0,167.94,4925.3
1020,141.35,-143.63,-258.8,-2135,3837,11600,316,-325,0,174.47,12403.3
1040,146.5,-148.86,-257.1,-761,2256,9797,327,-337,0,180.73,10082.2
1060,151.63,-154.07,-256.8,-2325,2464,12159,338,-347,0,186.45,12622.1
1080,156.73,-159.25,-254.7,-1097,2672,10260,349,-358,0,192.44,10658.8
1100,161.77,-164.38,-253.1,587,414,9637,359,-368,0,197.88,9663.7
1120,166.8,-169.49,-252.4,-528,2062,7115,369,-377,0,203.05,7426.6
1140,171.87,-174.64,-256.1,-1294,1276,7846,381,-387,0,209.04,8053.7
1160,176.99,-179.84,-258.4,2347,732,14261,392,-397,0,214.76,14471.4
1180,182.12,-185.06,-260.5,3563,-438,15503,403,-407,0,220.47,15913.2
1200,187.23,-190.25,-255.8,-495,1657,10050,413,-417,0,225.92,10197.7
1220,192.3,-195.4,-254.5,1752,1300,11791,424,-428,0,231.9,11991.1
1240,197.35,-200.53,-254.0,350,2136,3528,435,-439,0,237.89,4139.1
1260,202.43,-205.69,-257.5,1387,897,16315,445,-449,0,243.34,16398.4
1280,207.53,-210.87,-256.3,549,-148,5221,455,-460,0,249.05,5251.9
1300,212.65,-216.08,-257.9,-1033,2787,16083,466,-472,0,255.31,16355.3
1320,217.77,-221.27,-257.4,91,1135,7359,477,-483,0,261.3,7446.6
1340,222.88,-226.47,-257.8,442,965,9651,487,-493,0,266.74,9709.2
1360,227.99,-231.66,-256.9,340,3714,9510,497,-505,0,272.73,10215.2
1380,233.09,-236.85,-257.8,-815,3935,13243,508,-516,0,278.72,13839.3
1400,238.15,-242.29,-253.3,-514,1106,9971,517,-527,0,284.16,10045.3
1420,243.17,-247.09,-250.9,-405,3724,6091,528,-537,0,289.88,7150.7
1440,248.21,-252.21,-255.2,1094,-108,6308,539,-547,0,295.6,6403.1
1460,253.59,-257.68,-255.8,-571,3791,9594,549,-557,0,301.04,10331.6
1480,258.72,-262.89,-257.8,-1145,313,6630,560,-567,0,306.76,6735.4
1500,263.89,-268.15,-260.9,-1578,4802,13836,571,-577,0,312.47,14730.4
1520,269.08,-273.42,-260.3,1672,332,3540,582,-586,0,317.91,3929.0
1540,274.26,-278.68,-259.5,397,-21,4254,593,-599,0,324.45,4272.5
1560,279.41,-283.92,-255.1,-2396,10395,20453,603,-607,0,329.35,23067.8
1580,284.53,-289.11,-258.1,-1372,-352,8653,614,-617,0,335.06,8768.2
1600,289.66,-294.32,-257.7,2999,-515,9205,623,-629,0,340.78,9694.9
1620,294.76,-299.51,-256.0,2399,1477,7655,633,-639,0,346.22,8156.9
1640,299.83,-304.66,-253.8,-1336,6280,8058,643,-651,0,352.21,10303.1
1660,304.88,-309.79,-253.8,802,217,8648,653,-661,0,357.65,8687.8
1680,309.92,-314.91,-254.1,492,2129,16651,663,-672,0,363.37,16793.8
1700,314.96,-320.03,-252.8,463,1226,9878,674,-683,0,369.36,9964.6
1720,319.97,-325.13,-252.0,999,-2081,5279,685,-694,0,375.35,5761.6
1740,324.95,-330.18,-249.9,-1704,2670,5651,695,-704,0,380.79,6478.1
1760,329.9,-335.21,-249.9,-251,5089,18340,706,-713,0,386.23,19034.6
1780,334.8,-340.2,-245.8,-735,2636,9995,716,-723,0,391.68,10362.9
1800,339.66,-345.13,-243.9,-1071,6618,17021,726,-731,0,396.58,18293.7
1820,344.52,-350.07,-245.3,447,1197,9439,737,-740,0,402.02,9525.1
1840,349.42,-355.05,-247.8,-3168,3242,15870,747,-750,0,407.46,16504.7
1860,354.34,-360.05,-248.0,-453,3036,13991,758,-760,0,413.18,14323.8
1880,359.26,-365.35,-247.0,-384,4153,12491,768,-769,0,418.35,13168.9
1900,364.19,-370.35,-249.1,1283,-211,5178,778,-780,0,424.07,5338.8
1920,369.4,-375.35,-247.5,-879,3707,15333,788,-789,0,429.24,15799.2
1940,374.33,-380.36,-249.1,2390,-2333,5897,798,-800,0,434.96,6777.1
1960,379.28,-385.39,-248.8,-2630,6129,14578,808,-810,0,440.4,16031.2
1980,384.22,-390.41,-248.3,-135,3827,17277,819,-821,0,446.39,17696.3
2000,389.18,-395.45,-249.0,-358,1441,11235,829,-831,0,451.83,11332.7
2020,394.13,-400.48,-248.7,-2152,4696,10435,840,-843,0,458.09,11643.6
2040,399.03,-405.46,-245.4,769,1163,13907,850,-853,0,463.53,13976.7
2060,403.91,-410.42,-244.9,520,1283,9317,859,-864,0,468.98,9419.3
2080,408.77,-415.36,-243.7,1146,-1909,5737,869,-875,0,474.69,6153.9
2100,413.62,-420.28,-245.9,-341,18,-316,879,-886,0,480.41,465.3
2120,418.48,-425.22,-242.5,-3002,2299,7146,889,-896,0,485.85,8084.7
2140,423.33,-430.15,-243.6,30,2502,10478,900,-906,0,491.57,10772.6
2160,428.21,-435.1,-246.5,-1358,3127,11127,911,-916,0,497.29,11637.5
2180,433.1,-440.08,-245.3,-808,-2699,3626,922,-926,0,503.0,4591.9
2200,438.03,-445.08,-248.1,388,1343,7886,933,-935,0,508.45,8008.9
2220,442.96,-450.1,-248.2,641,2871,14698,943,-945,0,513.89,14989.5
2240,447.88,-455.1,-249.1,-59,3336,14378,954,-956,0,519.88,14760.1
2260,452.82,-460.12,-249.2,1283,-323,13699,964,-965,0,525.05,13762.7
2280,457.8,-465.17,-251.4,-457,3434,11517,974,-975,0,530.49,12026.7
2300,462.8,-470.26,-252.8,736,2371,11349,984,-986,0,536.21,11617.4
2320,467.84,-475.68,-253.6,-1059,2459,5637,994,-997,0,541.92,6240.5
2340,472.93,-480.85,-255.6,-578,3020,5126,1002,-1008,0,547.1,5977.5
2360,478.32,-486.02,-257.7,-1066,4831,11285,1012,-1019,0,552.81,12321.8
2380,483.43,-491.21,-258.4,1326,409,8522,1023,-1030,0,558.8,8634.2
2400,488.57,-496.44,-258.1,-1173,57,6716,1034,-1042,0,565.06,6817.9
2420,493.7,-501.65,-258.2,1366,-352,11020,1044,-1052,0,570.5,11109.9
2440,498.8,-506.83,-256.6,-957,4352,11347,1055,-1063,0,576.49,12190.6
2460,503.88,-512.0,-255.6,-1886,1599,6745,1066,-1073,0,582.21,7183.9
2480,508.95,-517.15,-253.8,-1033,-156,7801,1075,-1082,0,587.11,7870.6
2500,513.99,-522.27,-252.9,-998,2198,5202,1086,-1092,0,592.82,5734.8
2520,519.06,-527.42,-255.5,-225,-31,6614,1097,-1101,0,598.27,6617.9
2540,524.15,-532.6,-255.0,198,1927,14003,1108,-1111,0,603.98,14136.4
2560,529.21,-537.74,-254.4,-1270,4799,12871,1118,-1121,0,609.43,13795.1
2580,534.28,-542.89,-254.5,-723,2349,10502,1128,-1132,0,615.14,10785.8
2600,539.35,-548.04,-254.5,-24,3580,10373,1139,-1142,0,620.86,10973.4
2620,544.38,-553.15,-252.9,-1410,3779,13520,1151,-1152,0,626.85,14108.8
2640,549.39,-558.24,-252.4,1129,1295,11247,1158,-1163,0,631.75,11377.5
2660,554.42,-563.35,-255.2,968,234,12575,1168,-1173,0,637.19,12614.4
2680,559.47,-568.49,-255.1,1162,193,13664,1179,-1184,0,643.18,13714.7
2700,564.54,-573.63,-254.7,-438,1194,13133,1190,-1195,0,649.17,13194.4
2720,569.61,-578.78,-252.7,-322,1868,9830,1200,-1206,0,654.88,10011.1
2740,574.65,-583.9,-253.5,1366,-714,7342,1209,-1217,0,660.33,7502.0
2760,579.67,-589.01,-254.3,3084,-685,7803,1219,-1227,0,665.77,8418.3
2780,584.72,-594.14,-254.0,1786,-218,8338,1229,-1238,0,671.49,8529.9
2800,589.77,-599.57,-253.2,523,3173,9950,1239,-1249,0,677.2,10456.8
2820,595.1,-604.69,-251.8,989,3542,9370,1249,-1258,0,682.37,10065.8
2840,600.12,-609.79,-253.2,-175,-457,9878,1260,-1269,0,688.36,9890.1
2860,605.15,-614.9,-253.3,-538,2335,6024,1270,-1278,0,693.53,6483.1
2880,610.2,-620.03,-253.2,-2384,3779,6969,1281,-1288,0,699.25,8278.4
2900,615.29,-625.2,-258.7,-704,579,7595,1291,-1298,0,704.69,7649.5
2920,620.4,-630.4,-257.1,-379,3377,11739,1302,-1306,0,709.86,12221.0
2940,625.49,-635.56,-253.6,1696,-2160,9472,1312,-1319,0,716.12,9862.1
2960,630.56,-640.72,-260.2,-1355,14668,18199,1322,-1327,0,721.02,23413.5
2980,635.63,-645.87,-253.0,2442,-7897,7516,1333,-1337,0,726.74,11172.1
3000,640.66,-650.98,-252.2,-2839,-2330,15022,1342,-1348,0,732.18,15464.5
3020,645.66,-656.06,-254.0,1060,3978,23654,1351,-1359,0,737.63,24009.6
3040,650.66,-661.15,-251.0,707,2210,8966,1361,-1370,0,743.34,9261.4
3060,655.68,-666.24,-251.8,2544,-146,6294,1371,-1381,0,749.06,6790.3
3080,660.68,-671.33,-251.0,84,1027,6442,1381,-1392,0,754.78,6523.9
3100,665.69,-676.41,-252.1,-2322,3190,9742,1392,-1403,0,760.76,10510.7
3120,670.67,-681.47,-250.5,200,2727,11304,1403,-1413,0,766.48,11630.0
3140,675.64,-686.52,-250.2,-71,2874,12536,1413,-1424,0,772.2,12861.4
3160,680.57,-691.54,-246.7,-2114,2591,12238,1424,-1433,0,777.64,12686.6
3180,685.47,-696.51,-244.5,-2109,5566,16119,1433,-1442,0,782.54,17182.9
3200,690.3,-701.43,-242.8,158,835,8694,1443,-1451,0,787.71,8735.4
3220,695.16,-706.35,-246.0,-512,3156,14115,1454,-1460,0,793.15,14472.6
3240,700.04,-711.61,-248.3,1812,2457,12317,1464,-1470,0,798.6,12689.7
3260,705.25,-716.62,-247.1,-2507,2704,9336,1475,-1480,0,804.31,10037.8
3280,710.15,-721.59,-245.9,-313,526,11435,1486,-1489,0,809.76,11451.4
3300,715.02,-726.54,-245.4,-1256,3183,8701,1496,-1499,0,815.2,9349.7
3320,719.87,-731.47,-244.9,1489,-2354,7251,1505,-1509,0,820.37,7767.6
3340,724.76,-736.44,-246.0,-429,6289,16341,1515,-1520,0,826.09,17514.7
3360,729.66,-741.41,-246.9,-633,-1964,5575,1525,-1529,0,831.26,5944.6
3380,734.57,-746.41,-247.0,-1211,5276,9783,1535,-1540,0,836.98,11180.8
3400,739.51,-751.43,-249.1,686,924,13004,1546,-1551,0,842.96,13054.8
3420,744.45,-756.44,-246.3,-1227,2701,7719,1556,-1561,0,848.41,8269.5
3440,749.37,-761.44,-248.3,722,38,3065,1567,-1572,0,854.4,3149.1
3460,754.27,-766.42,-244.5,842,-1643,5522,1576,-1583,0,859.84,5822.4
3480,759.17,-771.4,-244.9,-1024,2483,4290,1586,-1595,0,865.83,5061.4
3500,764.04,-776.35,-243.0,1151,26,4385,1596,-1605,0,871.27,4533.6
3520,768.87,-781.26,-242.4,-1137,4217,11130,1606,-1615,0,876.72,11956.3
3540,773.7,-786.16,-244.7,-2481,2840,13217,1617,-1625,0,882.43,13744.5
3560,778.57,-791.11,-244.8,553,1882,6905,1627,-1635,0,887.87,7178.2
3580,783.44,-796.06,-243.8,77,-364,4101,1638,-1644,0,893.32,4117.8
3600,788.33,-801.03,-246.8,-744,1755,6871,1649,-1655,0,899.31,7130.5
3620,793.25,-806.03,-245.8,153,1824,7003,1660,-1664,0,904.75,7238.3
3640,798.17,-811.03,-246.4,-159,3444,11084,1670,-1675,0,910.47,11607.8
3660,803.08,-816.02,-247.9,1096,306,10709,1680,-1684,0,915.64,10769.3
3680,808.03,-821.04,-248.8,705,-1839,8741,1690,-1694,0,921.08,8960.1
3700,813.28,-826.38,-251.9,1850,-1071,13059,1700,-1705,0,926.8,13232.8
3720,818.26,-831.44,-250.8,-225,2639,8025,1710,-1716,0,932.51,8450.8
3740,823.28,-836.54,-253.8,-230,1130,11791,1720,-1727,0,938.23,11847.3
3760,828.32,-841.67,-254.0,-1275,3604,11689,1731,-1738,0,944.22,12298.3
3780,833.4,-846.83,-256.5,1499,-632,4297,1741,-1749,0,949.93,4594.6
3800,838.52,-852.03,-258.0,-45,737,6186,1752,-1761,0,956.19,6229.9
3820,843.66,-857.25,-258.9,-111,4177,17872,1763,-1772,0,962.18,18354.0
3840,848.78,-862.46,-259.4,-220,3384,14991,1774,-1782,0,967.9,15369.8
3860,853.91,-867.66,-258.1,-1967,624,9983,1784,-1792,0,973.34,10194.1
3880,859.0,-872.83,-254.3,-706,1487,6626,1794,-1802,0,978.79,6827.4
3900,864.02,-877.94,-254.4,992,150,9730,1804,-1811,0,983.96,9781.6
3920,869.06,-883.07,-254.1,-2604,3837,9121,1815,-1820,0,989.4,10232.1
3940,874.12,-888.2,-253.5,-3393,5108,7734,1825,-1830,0,994.84,9870.1
3960,879.19,-893.35,-255.8,698,2773,14870,1837,-1840,0,1000.83,15142.4
3980,884.24,-898.49,-252.2,-1140,2560,6840,1847,-1850,0,1006.28,7391.8
4000,889.28,-903.61,-253.1,-457,4095,16186,1857,-1860,0,1011.72,16702.2
4020,894.29,-908.7,-251.3,-948,3657,8999,1867,-1870,0,1017.16,9759.8
4040,899.31,-913.8,-252.0,203,2624,10430,1877,-1880,0,1022.61,10756.9
4060,904.36,-918.93,-254.4,494,4668,10862,1887,-1891,0,1028.32,11832.9
4080,909.41,-924.07,-253.8,473,1844,10332,1897,-1902,0,1034.04,10505.9
4100,914.46,-929.2,-253.7,404,1951,12011,1908,-1913,0,1040.03,12175.1
4120,919.52,-934.63,-252.2,-557,7453,11337,1918,-1923,0,1045.47,13578.8
4140,924.55,-939.75,-252.6,973,754,6879,1928,-1934,0,1051.19,6988.3
4160,929.87,-944.85,-251.3,-929,1815,10635,1938,-1945,0,1056.9,10828.7
4180,934.89,-949.96,-252.0,1627,981,3912,1947,-1956,0,1062.35,4348.9
4200,939.94,-955.08,-254.0,1051,1523,12503,1957,-1967,0,1068.06,12639.2
4220,945.0,-960.23,-254.4,1226,-1890,7153,1967,-1976,0,1073.23,7499.4
4240,950.1,-965.41,-256.1,-457,-718,11598,1978,-1987,0,1079.22,11629.2
4260,955.19,-970.58,-255.0,8,2603,6473,1988,-1996,0,1084.39,6976.8
4280,960.29,-975.76,-256.3,148,5621,18285,1999,-2006,0,1090.11,19130.0
4300,965.4,-980.95,-255.5,-905,3032,7886,2010,-2016,0,1095.83,8497.1
4320,970.51,-986.15,-257.5,741,-2745,7855,2021,-2025,0,1101.27,8353.7
4340,975.59,-991.31,-254.4,629,1705,13401,2030,-2037,0,1106.99,13523.7
4360,980.64,-996.44,-254.9,-1339,4325,17623,2040,-2046,0,1112.16,18195.3
4380,985.7,-1001.58,-255.0,-903,8735,33020,2051,-2056,0,1117.87,34167.8
4400,990.76,-1006.72,-255.1,2819,5669,10213,2060,-2067,0,1123.32,12016.2
4420,995.79,-1011.83,-245.8,4811,-7095,-5081,2069,-2078,0,1128.76,9965.0
4440,1000.78,-1016.91,-249.7,2909,-3978,9124,2080,-2088,0,1134.48,10369.9
4460,1005.78,-1021.99,-251.1,-645,2701,11595,2089,-2099,0,1139.92,11922.9
4480,1010.79,-1027.08,-251.6,546,-2505,12763,2100,-2111,0,1146.18,13018.0
4500,1015.78,-1032.15,-252.0,-562,1135,15834,2110,-2122,0,1151.9,15884.6
4520,1020.74,-1037.18,-249.1,1312,394,8866,2121,-2132,0,1157.61,8971.2
4540,1025.67,-1042.2,-249.1,1015,-268,4428,2131,-2142,0,1163.06,4550.7
4560,1030.59,-1047.19,-245.6,307,615,12116,2141,-2152,0,1168.5,12135.5
4580,1035.46,-1052.15,-244.2,1188,464,4185,2152,-2161,0,1173.94,4375.0
4600,1040.29,-1057.33,-243.5,-1329,1779,13831,2162,-2170,0,1179.12,14008.1
4620,1045.42,-1062.27,-245.1,-2419,3887,11462,2172,-2179,0,1184.29,12342.5
4640,1050.31,-1067.23,-246.0,369,1171,17611,2183,-2188,0,1189.73,17653.7
4660,1055.19,-1072.19,-244.1,2631,-53,7569,2193,-2197,0,1194.9,8013.4
4680,1060.07,-1077.15,-247.2,452,1868,16678,2204,-2206,0,1200.35,16788.4
4700,1064.96,-1082.12,-246.4,200,1954,20714,2214,-2216,0,1205.79,20806.9
4720,1069.84,-1087.08,-246.4,-147,3326,10700,2224,-2227,0,1211.51,11206.0
4740,1074.72,-1092.03,-246.1,-62,521,10664,2233,-2237,0,1216.68,10676.9
4760,1079.63,-1097.02,-248.1,-1355,3307,6198,2243,-2247,0,1222.12,7154.5
4780,1084.6,-1102.08,-250.8,2058,-223,7060,2253,-2257,0,1227.56,7357.2
4800,1089.62,-1107.18,-251.8,-832,2996,4469,2263,-2268,0,1233.28,5444.3
4820,1094.66,-1112.3,-254.5,-479,842,4287,2274,-2279,0,1239.27,4395.1
4840,1099.7,-1117.41,-253.2,743,1063,12128,2285,-2290,0,1245.26,12197.1
4860,1104.68,-1122.48,-250.6,-265,1729,10084,2294,-2301,0,1250.7,10234.6
4880,1109.65,-1127.53,-249.2,-431,2792,10000,2305,-2312,0,1256.69,10391.4
4900,1114.59,-1132.55,-246.7,2070,-529,5252,2313,-2323,0,1261.86,5669.9
4920,1119.5,-1137.54,-246.1,-986,3183,7999,2323,-2333,0,1267.3,8665.3
4940,1124.4,-1142.51,-247.4,-723,2280,17310,2334,-2343,0,1273.02,17474.5
4960,1129.31,-1147.5,-247.4,331,-663,3640,2344,-2353,0,1278.46,3714.7
4980,1134.24,-1152.51,-249.6,-2099,953,13709,2355,-2363,0,1284.18,13901.5
5000,1139.21,-1157.57,-249.7,354,1781,7003,2367,-2373,0,1290.17,7234.6
5020,1144.17,-1162.6,-247.5,537,-2417,7523,2377,-2382,0,1295.34,7920.0
5040,1149.07,-1167.88,-245.5,-14,-352,3592,2387,-2393,0,1301.06,3609.2
5060,1154.25,-1172.85,-247.2,1290,557,15034,2397,-2401,0,1305.95,15099.5
5080,1159.16,-1177.83,-247.3,-604,5506,14922,2408,-2412,0,1311.94,15916.9
5100,1164.08,-1182.83,-248.3,-983,1163,9869,2418,-2421,0,1317.11,9985.8
5120,1169.02,-1187.85,-248.7,-21,3245,8952,2427,-2432,0,1322.56,9522.0
5140,1173.96,-1192.87,-249.7,1160,2605,12407,2437,-2443,0,1328.27,12730.5
5160,1178.93,-1197.93,-252.3,812,-429,6241,2447,-2454,0,1333.99,6308.2
5180,1183.93,-1203.01,-251.9,-1408,1053,10566,2457,-2464,0,1339.43,10711.3
5200,1188.96,-1208.12,-252.9,1312,2229,8448,2468,-2475,0,1345.42,8835.1
5220,1194.03,-1213.27,-255.6,2103,929,11748,2480,-2486,0,1351.68,11970.8
5240,1199.07,-1218.39,-252.1,-1945,4665,10585,2490,-2497,0,1357.4,11729.8
5260,1204.12,-1223.52,-252.5,-339,3307,10585,2501,-2506,0,1362.84,11094.7
5280,1209.15,-1228.63,-251.6,-1521,4071,9503,2511,-2517,0,1368.56,10449.6
5300,1214.14,-1233.7,-250.1,-455,2739,10671,2521,-2525,0,1373.46,11026.3
5320,1219.11,-1238.75,-249.7,1437,-1277,9382,2531,-2535,0,1378.9,9576.9
5340,1224.1,-1243.82,-250.9,1518,665,10752,2542,-2544,0,1384.34,10879.0
5360,1229.1,-1248.91,-253.1,-893,3930,17000,2553,-2554,0,1390.06,17471.2
5380,1234.11,-1254.0,-252.7,-123,306,9699,2563,-2564,0,1395.5,9704.6
5400,1239.12,-1259.08,-251.8,-1315,6050,10640,2573,-2574,0,1400.95,12310.2
5420,1244.11,-1264.16,-250.1,1,-419,4820,2583,-2584,0,1406.39,4838.2
5440,1249.1,-1269.23,-250.1,2750,2042,13516,2593,-2595,0,1412.11,13943.3
5460,1254.12,-1274.32,-252.6,-678,2663,7378,2604,-2605,0,1417.82,7873.1
5480,1259.14,-1279.73,-254.5,1425,215,9878,2613,-2615,0,1423.0,9982.6
5500,1264.49,-1284.86,-254.3,-166,2289,7261,2623,-2626,0,1428.71,7615.1
5520,1269.53,-1289.99,-254.0,712,1992,11359,2634,-2637,0,1434.7,11554.3
5540,1274.56,-1295.09,-252.2,110,2299,7507,2644,-2648,0,1440.42,7851.9
5560,1279.57,-1300.19,-252.3,-1758,1590,10234,2654,-2660,0,1446.4,10504.9
5580,1284.59,-1305.29,-252.8,681,529,7927,2664,-2670,0,1451.85,7973.8
5600,1289.62,-1310.39,-252.7,-289,2409,7769,2673,-2681,0,1457.29,8139.1
5620,1294.63,-1315.49,-253.4,-246,2423,12742,2684,-2692,0,1463.28,12972.7
5640,1299.68,-1320.62,-253.1,-822,3420,3294,2694,-2701,0,1468.45,4819.0
5660,1304.78,-1325.8,-255.8,-2024,4464,12701,2705,-2711,0,1474.17,13613.9
5680,1309.88,-1330.99,-254.2,-1500,2804,8842,2715,-2721,0,1479.61,9396.5
5700,1314.96,-1336.15,-256.1,544,6261,10974,2727,-2731,0,1485.6,12646.1
5720,1320.05,-1341.31,-254.4,-988,-263,6523,2737,-2741,0,1491.04,6602.6
5740,1325.13,-1346.48,-253.6,-1223,1559,7817,2747,-2751,0,1496.49,8064.2
5760,1330.18,-1351.61,-252.5,518,1108,11992,2757,-2760,0,1501.66,12054.2
5780,1335.25,-1356.77,-254.9,-1509,3338,8584,2767,-2770,0,1507.1,9333.0
5800,1340.33,-1361.92,-255.1,-1062,2047,11201,2778,-2780,0,1512.82,11435.9
5820,1345.39,-1367.06,-254.0,2210,109,11111,2787,-2791,0,1518.26,11329.2
5840,1350.44,-1372.2,-254.7,961,-1875,7555,2797,-2802,0,1523.98,7843.3
5860,1355.5,-1377.34,-254.7,534,-232,12751,2807,-2814,0,1529.96,12764.3
5880,1360.56,-1382.48,-254.5,1191,3726,7134,2817,-2824,0,1535.41,8136.1
5900,1365.63,-1387.63,-253.9,1767,1127,14382,2827,-2835,0,1541.12,14533.9
5920,1370.71,-1392.79,-253.5,2954,2433,12221,2838,-2846,0,1547.11,12806.2
5940,1375.76,-1398.22,-253.2,191,881,6501,2848,-2857,0,1552.83,6563.2
5960,1381.08,-1403.33,-252.9,686,452,15608,2859,-2866,0,1558.27,15629.6
5980,1386.08,-1408.41,-249.5,-796,2955,11091,2869,-2876,0,1563.72,11505.5
6000,1391.0,-1413.41,-244.0,-1422,7822,18048,2879,-2884,0,1568.62,19721.5
6020,1395.86,-1418.35,-247.4,904,1048,11968,2889,-2893,0,1573.79,12047.8
6040,1400.77,-1423.33,-246.3,935,1405,10970,2899,-2902,0,1578.96,11099.1
6060,1405.68,-1428.33,-246.5,-661,2735,9630,2910,-2912,0,1584.67,10032.6
6080,1410.6,-1433.32,-245.6,1698,337,10454,2920,-2922,0,1590.12,10596.4
6100,1415.47,-1438.28,-244.9,2053,845,9073,2930,-2932,0,1595.56,9340.7
6120,1420.34,-1443.22,-243.9,909,2299,12066,2940,-2942,0,1601.01,12316.7
6140,1425.2,-1448.16,-243.5,869,596,4564,2950,-2952,0,1606.45,4684.1
6160,1430.07,-1453.11,-246.1,-1000,4881,13656,2960,-2962,0,1611.89,14536.5
6180,1434.96,-1458.07,-246.2,-97,-2029,6351,2970,-2972,0,1617.34,6667.9
6200,1439.87,-1463.07,-248.4,741,5020,14614,2980,-2983,0,1623.05,15469.9
6220,1444.81,-1468.09,-251.1,3473,-1698,9955,2991,-2993,0,1628.77,10679.3
6240,1449.77,-1473.13,-246.8,-1251,4275,11278,3001,-3004,0,1634.48,12125.8
6260,1454.68,-1478.12,-245.9,84,852,7098,3010,-3015,0,1639.93,7149.4
6280,1459.58,-1483.1,-247.4,888,2129,13415,3020,-3025,0,1645.37,13611.9
6300,1464.48,-1488.08,-246.0,279,-393,10112,3030,-3036,0,1651.09,10123.5
6320,1469.36,-1493.03,-246.1,-33,2414,11514,3040,-3047,0,1656.8,11764.4
