ms,heading,rotZ,wz,ax,ay,az,left,right,stationary,enc_heading,acc_abs
6780,1582.9,-1608.4,-249.6,-1315,2476,8940,3320,-3319,0,1807.05,9369.3
6800,1587.9,-1613.48,-250.6,-1602,2385,7414,3332,-3329,0,1813.04,7951.2
6820,1592.94,-1618.6,-256.2,-1514,1127,11438,3342,-3339,0,1818.48,11592.7
6840,1598.0,-1623.74,-253.2,-505,6907,16928,3352,-3349,0,1823.93,18289.9
6860,1603.05,-1628.88,-255.1,-732,3578,13110,3362,-3361,0,1829.92,13609.2
6880,1608.14,-1634.05,-255.6,-19,1594,9358,3373,-3372,0,1835.9,9492.8
6900,1613.23,-1639.22,-255.6,447,917,12133,3383,-3384,0,1841.89,12175.8
6920,1618.31,-1644.38,-254.1,-1206,294,5699,3392,-3395,0,1847.34,5832.6
6940,1623.39,-1649.55,-257.3,726,2505,14877,3403,-3406,0,1853.32,15103.9
6960,1628.49,-1654.72,-254.6,-1552,3810,8601,3412,-3418,0,1859.04,9534.3
6980,1633.56,-1659.88,-255.2,-801,3954,10129,3423,-3429,0,1865.03,10902.9
7000,1638.64,-1665.04,-255.2,257,2807,15022,3434,-3439,0,1870.74,15284.2
7020,1643.72,-1670.2,-255.0,-121,4826,13224,3445,-3449,0,1876.46,14077.6
7040,1648.79,-1675.35,-256.1,1513,2332,16520,3456,-3459,0,1882.18,16752.2
7060,1653.88,-1680.53,-256.1,-486,2919,13527,3467,-3468,0,1887.62,13846.9
7080,1659.01,-1685.74,-258.6,70,2093,5324,3477,-3478,0,1893.06,5721.1
7100,1664.16,-1690.96,-258.5,-403,3226,8271,3487,-3487,0,1898.23,8887.0
7120,1669.3,-1696.19,-257.3,3184,938,6931,3497,-3497,0,1903.68,7684.8
7140,1674.4,-1701.68,-256.8,-261,174,13905,3507,-3507,0,1909.12,13908.5
7160,1679.77,-1706.83,-255.0,-337,1757,7863,3519,-3518,0,1915.38,8064.0
7180,1684.84,-1711.98,-255.8,-1173,0,3922,3529,-3528,0,1920.83,4093.7
7200,1689.91,-1717.13,-256.3,-770,2670,14005,3539,-3538,0,1926.27,14278.0
7220,1695.0,-1722.31,-258.4,-1886,646,10155,3549,-3549,0,1931.99,10348.8
7240,1700.13,-1727.51,-254.8,-1235,5714,6735,3558,-3559,0,1937.16,8918.3
7260,1705.19,-1732.66,-251.2,-1441,5180,15586,3568,-3569,0,1942.6,16487.3
7280,1710.15,-1737.7,-245.2,-2289,7403,10408,3577,-3579,0,1947.77,12975.8
7300,1715.02,-1742.65,-242.1,-10,-338,10879,3586,-3590,0,1953.22,10884.3
7320,1719.81,-1747.51,-238.6,1591,2617,10268,3596,-3600,0,1958.66,10715.0
7340,1724.51,-1752.29,-232.3,1790,1745,5804,3605,-3609,0,1963.56,6319.5
7360,1729.08,-1756.93,-226.6,2506,-2666,1472,3613,-3617,0,1967.91,3943.9
7380,1733.49,-1761.41,-219.5,523,-208,9131,3621,-3626,0,1972.54,9148.3
7400,1737.78,-1765.78,-213.5,-251,617,5840,3629,-3633,0,1976.62,5877.9
7420,1741.99,-1770.05,-207.0,1,246,5458,3635,-3641,0,1980.43,5463.5
7440,1746.04,-1774.17,-201.4,1918,564,14244,3643,-3648,0,1984.52,14383.6
7460,1749.96,-1778.15,-193.9,774,2730,15185,3650,-3655,0,1988.33,15447.9
7480,1753.73,-1781.98,-184.7,-701,4043,10685,3657,-3662,0,1992.14,11445.8
7500,1757.36,-1785.67,-178.5,262,3365,9241,3663,-3668,0,1995.4,9838.1
7520,1760.85,-1789.21,-171.2,2274,200,10363,3670,-3674,0,1998.94,10611.4
7540,1764.18,-1792.6,-163.6,2203,-421,9503,3676,-3680,0,2002.21,9764.1
7560,1767.34,-1795.99,-154.0,-896,3125,11091,3682,-3687,0,2005.75,11557.6
7580,1770.5,-1799.02,-145.5,1672,718,10566,3688,-3690,0,2008.2,10721.5
7600,1773.31,-1801.87,-137.7,1876,246,9842,3693,-3695,0,2010.92,10022.2
7620,1775.96,-1804.57,-129.7,1250,1477,9981,3698,-3701,0,2013.91,10166.8
7640,1778.45,-1807.09,-119.9,582,1745,10050,3704,-3705,0,2016.64,10217.0
7660,1780.78,-1809.46,-115.0,470,1242,11299,3708,-3709,0,2018.81,11376.8
7680,1782.99,-1811.71,-107.0,1155,-433,9592,3712,-3712,0,2020.72,9671.0
7700,1785.02,-1813.77,-99.0,184,495,9804,3716,-3717,0,2023.17,9818.2
7720,1786.92,-1815.71,-92.5,482,529,12407,3720,-3721,0,2025.35,12427.6
7740,1788.68,-1817.5,-85.3,1911,-1595,6628,3724,-3724,0,2027.25,7080.0
7760,1790.3,-1819.14,-77.1,162,787,11755,3727,-3727,0,2028.88,11782.4
7780,1791.77,-1820.63,-71.4,1267,-1545,7698,3730,-3730,0,2030.52,7953.1
7800,1793.11,-1822.0,-64.6,933,450,10475,3732,-3732,0,2031.61,10526.1
7820,1794.31,-1823.22,-57.5,276,-124,9570,3735,-3734,0,2032.97,9574.8
7840,1795.39,-1824.31,-51.4,556,-429,9264,3737,-3736,0,2034.06,9290.6
7860,1796.35,-1825.28,-44.0,572,-266,9771,3739,-3738,0,2035.14,9791.3
7880,1797.16,-1826.11,-38.3,520,2,9876,3741,-3740,0,2036.23,9889.7
7900,1797.87,-1826.83,-32.3,191,399,9790,3742,-3741,0,2036.78,9800.0
7920,1798.44,-1827.41,-25.5,364,172,9544,3743,-3742,0,2037.32,9552.5
7940,1798.87,-1827.85,-19.3,565,6,9362,3744,-3743,0,2037.87,9379.0
7960,1799.22,-1828.2,-14.7,741,569,9850,3745,-3744,0,2038.41,9894.2
7980,1799.42,-1828.4,-5.3,864,-170,9897,3746,-3744,0,2038.68,9936.1
8000,1799.44,-1828.42,1.6,423,-328,9890,3746,-3744,0,2038.68,9904.5
