=== 実行ログ ===
スクリプト: run_gyro_state_trace.py
実行日時 : 2026-09-19 11:12:56
ハブ     : --name Pybricks Hub3
==================================================

Searching for Pybricks Hub3...

  0%|          | 0.00/7.45k [00:00<?, ?B/s]
 14%|█▎        | 1.01k/7.45k [00:00<00:00, 8.62kB/s]
 27%|██▋       | 2.03k/7.45k [00:00<00:00, 8.38kB/s]
 41%|████      | 3.04k/7.45k [00:00<00:00, 8.74kB/s]
 54%|█████▍    | 4.06k/7.45k [00:00<00:00, 8.94kB/s]
 68%|██████▊   | 5.07k/7.45k [00:00<00:00, 9.00kB/s]
 82%|████████▏ | 6.08k/7.45k [00:00<00:00, 8.37kB/s]
 95%|█████████▌| 7.10k/7.45k [00:01<00:00, 5.38kB/s]
100%|██████████| 7.45k/7.45k [00:01<00:00, 5.55kB/s]
=== ロボット初期化開始 ===
★ 走行設定: new （new＝今年の値 / old＝昨年の速度・加速度・PID）
✓ 機体の校正表: Pybricks Hub3 {'heading_correction': 365.8, 'wheel': 62.32, 'axle': 114.48}
✓ ハブ設定完了
✓ モーター設定完了
✓ デフォルト設定適用: 直進={'straight_acceleration': 800, 'straight_speed': 550}, 回転={'turn_acceleration': 313, 'turn_rate': 250}
✓ ロボットパラメータ設定完了
✓ PID制御設定完了（Pybricks の既定値を使用）
✓ センサー初期化完了
✓ モーター角度リセット完了: 全モーター=0°
=== ロボット初期化完了 ===
# imu.settings: (2.0, 2500.0, (0.107595, -1.197198, -0.486059), (366.1989, 351.5872, 362.0139), (10031.61, -9781.568, 9785.638, -9813.727, 9523.833, -10133.98), 365.8)
# 前: tilt (-0.2344531, 0.1916773) / 角速度 Matrix([
    [  -0.031],
    [  -0.010],
    [  -0.025],
])
# ★いま★ ライトが緑になったら（ピーと鳴ったら）、手で定規にぴったり当て直して、手を離してね
# 列: T,ms,heading*100,rotZ*100,wz*10,ax,ay,az,left,right,stationary
T,680,6051,-6148,-1957,-1848,3257,7430,137,-142,0
T,700,6442,-6546,-1984,-1187,3683,7559,147,-151,0
T,720,6840,-6950,-2018,-2,-400,9355,156,-161,0
T,740,7247,-7388,-2069,-1062,2088,15099,166,-170,0
T,760,7685,-7809,-2105,3195,-2819,7029,175,-179,0
T,780,8106,-8236,-2120,1589,-3660,2620,186,-189,0
T,800,8537,-8675,-2197,2589,-2757,7531,196,-199,0
T,820,8981,-9126,-2242,1143,-1411,4584,206,-210,0
T,840,9433,-9585,-2297,380,1015,10657,217,-221,0
T,860,9894,-10053,-2340,359,-1856,5833,227,-231,0
T,880,10365,-10532,-2400,-47,-1693,6475,239,-241,0
T,900,10845,-11019,-2447,-1076,1283,9508,250,-253,0
T,920,11336,-11518,-2495,-4230,1705,9119,261,-265,0
T,940,11836,-12026,-2511,-559,941,7808,273,-277,0
T,960,12334,-12533,-2509,1902,2658,13415,284,-289,0
T,980,12835,-13041,-2528,-538,248,11464,295,-301,0
T,1000,13340,-13554,-2540,3086,703,8192,306,-314,0
T,1020,13845,-14068,-2544,674,-702,4851,317,-326,0
T,1040,14352,-14583,-2552,-1187,794,11765,328,-336,0
T,1060,14858,-15097,-2563,-666,-944,9250,338,-347,0
T,1080,15366,-15614,-2557,-531,-1205,8581,350,-358,0
T,1100,15880,-16135,-2595,468,775,8679,361,-367,0
T,1120,16398,-16662,-2597,-1936,3477,12369,372,-378,0
T,1140,16917,-17189,-2615,170,3602,12768,383,-389,0
T,1160,17437,-17749,-2596,-47,2383,5966,395,-400,0
T,1180,17958,-18278,-2621,-434,1506,7796,405,-411,0
T,1200,18510,-18808,-2623,-2978,3317,11459,417,-421,0
T,1220,19033,-19339,-2636,1684,890,9616,428,-433,0
T,1240,19559,-19874,-2658,-263,2538,8352,439,-444,0
T,1260,20087,-20410,-2651,-270,-275,11784,451,-455,0
T,1280,20614,-20946,-2653,2115,675,7676,461,-467,0
T,1300,21139,-21480,-2639,-905,21,6344,472,-478,0
T,1320,21662,-22011,-2625,20,3127,10693,482,-489,0
T,1340,22184,-22541,-2625,1302,873,4810,493,-501,0
T,1360,22705,-23070,-2609,-1043,574,13836,504,-512,0
T,1380,23221,-23595,-2591,2195,1932,14163,514,-523,0
T,1400,23729,-24111,-2531,1608,-2692,9453,525,-533,0
T,1420,24230,-24620,-2513,1015,6840,11992,536,-544,0
T,1440,24728,-25126,-2495,-1976,3489,14132,546,-554,0
T,1460,25225,-25631,-2492,-2884,5494,10134,557,-565,0
T,1480,25721,-26135,-2485,-1282,1063,7965,566,-574,0
T,1500,26216,-26638,-2464,-2801,7432,15245,577,-584,0
T,1520,26713,-27143,-2543,1056,1379,11304,587,-595,0
T,1540,27210,-27649,-2498,-4050,6402,16057,598,-605,0
T,1560,27710,-28186,-2507,4456,11,1933,609,-616,0
T,1580,28210,-28665,-2515,-424,-6743,5864,621,-627,0
T,1600,28716,-29179,-2565,-562,4541,15567,632,-639,0
T,1620,29224,-29725,-2546,2726,2047,12066,642,-649,0
T,1640,29758,-30237,-2520,997,-110,1682,653,-661,0
T,1660,30262,-30750,-2521,-455,3034,19099,664,-673,0
T,1680,30763,-31258,-2514,1025,4112,16078,674,-683,0
T,1700,31262,-31766,-2499,338,3425,9281,684,-693,0
T,1720,31762,-32273,-2505,2634,2811,12032,695,-704,0
T,1740,32256,-32775,-2483,2456,205,9279,705,-713,0
T,1760,32749,-33276,-2490,1814,-211,6148,716,-722,0
T,1780,33248,-33784,-2514,-1005,5844,15780,727,-731,0
T,1800,33751,-34295,-2552,-1460,-29,5030,738,-741,0
T,1820,34258,-34810,-2545,193,291,9795,748,-751,0
T,1840,34764,-35324,-2539,883,3937,12388,758,-762,0
T,1860,35268,-35836,-2532,707,1714,7375,769,-772,0
T,1880,35770,-36346,-2538,1252,-520,14141,779,-782,0
T,1900,36275,-36860,-2567,757,3650,18872,790,-793,0
T,1920,36784,-37376,-2569,2328,-3468,3535,801,-803,0
T,1940,37293,-37894,-2555,-17,335,6781,812,-814,0
T,1960,37802,-38411,-2548,61,864,10664,823,-825,0
T,1980,38310,-38927,-2538,1762,289,5135,833,-836,0
T,2000,38814,-39440,-2528,1868,1530,7079,843,-848,0
T,2020,39316,-39949,-2513,3667,967,10041,853,-858,0
T,2040,39813,-40455,-2477,444,936,7946,863,-870,0
T,2060,40331,-40980,-2438,-152,4011,10062,874,-881,0
T,2080,40813,-41471,-2420,452,2136,11225,885,-891,0
T,2100,41291,-41956,-2394,2368,-520,10910,895,-901,0
T,2120,41768,-42441,-2392,383,2320,5044,906,-911,0
T,2140,42245,-42925,-2394,1110,3463,11005,916,-921,0
T,2160,42720,-43408,-2396,252,1796,10635,925,-931,0
T,2180,43195,-43891,-2409,610,-460,9023,936,-942,0
T,2200,43675,-44379,-2425,421,591,3576,946,-951,0
T,2220,44158,-44869,-2447,1793,-302,8491,957,-961,0
T,2240,44643,-45362,-2456,-2888,-639,3657,969,-971,0
T,2260,45133,-45860,-2478,-2223,5887,13441,980,-982,0
T,2280,45628,-46363,-2491,-614,1101,8056,991,-993,0
T,2300,46123,-46866,-2462,-519,4876,19627,1001,-1004,0
T,2320,46617,-47368,-2482,-2171,5338,6150,1011,-1015,0
T,2340,47115,-47874,-2531,328,-1226,8562,1022,-1026,0
T,2360,47619,-48386,-2530,13,3822,10033,1033,-1037,0
T,2380,48123,-48898,-2554,127,1400,11968,1042,-1049,0
T,2400,48630,-49413,-2554,215,-330,5775,1053,-1058,0
T,2420,49138,-49930,-2546,-865,5144,10518,1064,-1069,0
T,2440,49646,-50445,-2570,1139,4756,16424,1075,-1078,0
T,2460,50160,-51000,-2608,430,5889,15923,1086,-1088,0
T,2480,50678,-51494,-2597,316,3923,12192,1097,-1098,0
T,2500,51194,-52018,-2590,-1118,1539,7187,1107,-1108,0
T,2520,51711,-52575,-2606,-1893,2823,6989,1118,-1118,0
T,2540,52262,-53104,-2616,-1043,4613,19596,1128,-1129,0
T,2560,52780,-53630,-2611,-329,1384,9391,1138,-1140,0
T,2580,53299,-54158,-2603,-140,3123,6294,1149,-1150,0
T,2600,53820,-54687,-2625,409,2373,11593,1160,-1160,0
T,2620,54340,-55215,-2620,-808,526,3432,1171,-1172,0
T,2640,54859,-55743,-2601,-711,2577,9690,1181,-1183,0
T,2660,55374,-56266,-2575,-441,2898,14679,1191,-1194,0
T,2680,55884,-56785,-2548,-363,2732,10619,1201,-1206,0
T,2700,56391,-57299,-2538,1788,1556,14280,1211,-1216,0
T,2720,56893,-57810,-2513,-14,4569,16639,1222,-1228,0
T,2740,57393,-58318,-2496,-1216,3815,9635,1232,-1239,0
T,2760,57891,-58824,-2492,101,854,7963,1243,-1249,0
T,2780,58387,-59328,-2502,1935,83,15565,1253,-1259,0
T,2800,58883,-59832,-2489,430,373,9417,1264,-1269,0
T,2820,59378,-60334,-2474,1314,2531,6695,1273,-1280,0
T,2840,59870,-60834,-2442,-225,3884,6707,1283,-1289,0
T,2860,60357,-61330,-2447,-40,1331,4459,1293,-1300,0
T,2880,60848,-61828,-2488,876,3506,10017,1303,-1308,0
T,2900,61345,-62334,-2517,989,4735,10282,1314,-1319,0
T,2920,61848,-62844,-2545,-185,4517,10760,1325,-1328,0
T,2940,62356,-63360,-2560,-1753,2201,4954,1336,-1340,0
T,2960,62895,-63908,-2585,-3301,4325,-787,1346,-1351,0
T,2980,63402,-64423,-2525,250,-1586,12085,1357,-1362,0
T,3000,63904,-64934,-2537,-1320,1343,3621,1368,-1372,0
T,3020,64408,-65446,-2533,-488,6883,9150,1378,-1384,0
T,3040,64914,-65959,-2535,366,3918,20735,1388,-1395,0
T,3060,65416,-66470,-2527,639,4450,10038,1398,-1406,0
T,3080,65917,-66978,-2536,-976,3669,13415,1408,-1416,0
T,3100,66416,-67486,-2506,-1104,-9,7199,1418,-1426,0
T,3120,66915,-67993,-2520,-2168,2253,11727,1428,-1435,0
T,3140,67417,-68503,-2529,-585,2598,9059,1439,-1444,0
T,3160,67920,-69015,-2532,359,4256,16377,1449,-1453,0
T,3180,68422,-69525,-2516,1212,2349,16283,1460,-1463,0
T,3200,68927,-70037,-2541,-31,6670,17084,1470,-1473,0
T,3220,69432,-70551,-2542,-64,3015,10029,1481,-1483,0
T,3240,69936,-71063,-2520,-164,2826,13845,1491,-1494,0
T,3260,70437,-71572,-2516,802,3460,13547,1501,-1504,0
T,3280,70939,-72082,-2536,-682,1724,6255,1511,-1514,0
T,3300,71444,-72595,-2534,-2052,1506,6716,1522,-1524,0
T,3320,71951,-73110,-2553,1387,2454,12508,1533,-1535,0
T,3340,72460,-73627,-2556,-716,447,8925,1543,-1546,0
T,3360,72966,-74172,-2523,1759,2450,5849,1553,-1557,0
T,3380,73469,-74682,-2534,1283,3216,9537,1563,-1568,0
T,3400,73973,-75194,-2534,-936,4723,10387,1573,-1579,0
T,3420,74502,-75703,-2490,2676,-1588,9152,1583,-1590,0
T,3440,74994,-76202,-2472,1852,2359,8484,1594,-1600,0
T,3460,75480,-76696,-2407,2435,136,9453,1604,-1610,0
T,3480,75960,-77184,-2401,684,18,8722,1615,-1620,0
T,3500,76435,-77667,-2368,861,715,5983,1624,-1630,0
T,3520,76909,-78148,-2378,2200,2100,10320,1635,-1640,0
T,3540,77384,-78631,-2381,-924,179,5632,1644,-1650,0
T,3560,77859,-79114,-2394,482,2545,15034,1654,-1660,0
T,3580,78335,-79597,-2401,546,5034,10019,1664,-1669,0
T,3600,78815,-80084,-2429,376,1932,7872,1675,-1679,0
T,3620,79299,-80576,-2436,-528,1113,4794,1686,-1688,0
T,3640,79787,-81072,-2457,-1870,5496,9611,1697,-1699,0
T,3660,80279,-81572,-2485,-197,157,6979,1708,-1710,0
T,3680,80773,-82074,-2493,2290,1757,16663,1718,-1721,0
T,3700,81267,-82577,-2490,-1277,3621,17079,1729,-1731,0
T,3720,81766,-83083,-2511,248,452,8722,1739,-1743,0
T,3740,82266,-83591,-2533,343,-3866,7996,1749,-1754,0
T,3760,82765,-84099,-2529,416,1132,10346,1759,-1765,0
T,3780,83267,-84608,-2532,-884,1355,6210,1769,-1775,0
T,3800,83772,-85121,-2548,-405,2062,11046,1779,-1785,0
T,3820,84281,-85669,-2573,-936,3333,9300,1790,-1795,0
T,3840,84792,-86189,-2597,-244,1650,15032,1801,-1804,0
T,3860,85307,-86712,-2592,598,3436,11132,1812,-1814,0
T,3880,85852,-87235,-2589,2485,1321,12520,1822,-1824,0
T,3900,86368,-87759,-2584,-353,1118,9878,1833,-1833,0
T,3920,86882,-88282,-2577,-851,1585,5759,1843,-1844,0
T,3940,87394,-88802,-2542,-1306,1779,4992,1853,-1854,0
T,3960,87904,-89321,-2570,-957,1894,9587,1864,-1865,0
T,3980,88417,-89841,-2572,869,-340,9852,1874,-1875,0
T,4000,88931,-90364,-2591,712,-1473,4631,1885,-1885,0
T,4020,89445,-90886,-2575,902,-769,9171,1896,-1896,0
T,4040,89956,-91405,-2561,-1171,2133,4832,1905,-1907,0
T,4060,90463,-91921,-2547,-912,380,9847,1916,-1918,0
T,4080,90969,-92434,-2539,1089,97,6986,1926,-1929,0
T,4100,91470,-92944,-2503,-559,2483,13573,1935,-1940,0
T,4120,91966,-93448,-2472,579,2689,7459,1945,-1951,0
T,4140,92455,-93945,-2464,3001,1053,16109,1956,-1961,0
T,4160,92942,-94439,-2454,-1166,2160,10638,1966,-1972,0
T,4180,93430,-94935,-2442,-687,311,8035,1977,-1982,0
T,4200,93915,-95428,-2449,-1078,2407,16620,1987,-1992,0
T,4220,94403,-95924,-2449,-443,2852,8591,1997,-2002,0
T,4240,94891,-96420,-2456,-1656,2531,1049,2006,-2012,0
T,4260,95379,-96945,-2467,738,646,13279,2017,-2023,0
T,4280,95869,-97442,-2475,-192,2648,10511,2027,-2031,0
T,4300,96362,-97944,-2503,-3720,6114,19254,2037,-2041,0
T,4320,96888,-98449,-2522,-116,1115,13324,2048,-2052,0
T,4340,97391,-98960,-2553,-1763,4622,9587,2059,-2063,0
T,4360,97900,-99477,-2566,-1445,2617,8144,2069,-2074,0
T,4380,98409,-99994,-2554,-846,1645,9140,2079,-2085,0
T,4400,98914,-100508,-2504,-2393,-2771,19023,2090,-2096,0
T,4420,99420,-101022,-2580,-2426,8505,10325,2101,-2108,0
T,4440,99924,-101534,-2518,4878,4110,10903,2111,-2118,0
T,4460,100424,-102042,-2518,2281,-1128,12157,2121,-2129,0
T,4480,100925,-102551,-2509,584,488,5181,2131,-2138,0
T,4500,101425,-103059,-2491,1091,2248,13745,2141,-2148,0
T,4520,101920,-103561,-2486,707,-1025,11817,2152,-2157,0
T,4540,102416,-104066,-2515,1314,1312,9374,2162,-2166,0
T,4560,102916,-104574,-2502,-1156,-364,8316,2173,-2176,0
T,4580,103416,-105082,-2502,-119,2888,7373,2183,-2185,0
T,4600,103916,-105590,-2491,928,248,5821,2194,-2195,0
T,4620,104415,-106098,-2512,-26,1743,10346,2204,-2206,0
T,4640,104913,-106603,-2506,2392,-1868,10208,2214,-2216,0
T,4660,105409,-107108,-2495,-1178,2960,4818,2225,-2226,0
T,4680,105907,-107613,-2504,-1216,-385,10186,2235,-2236,0
T,4700,106404,-108118,-2479,1686,1338,7065,2246,-2247,0
T,4720,106899,-108621,-2513,1219,2363,13867,2257,-2258,0
T,4740,107395,-109155,-2483,-1462,1983,10948,2266,-2268,0
T,4760,107918,-109656,-2481,-1223,2047,7036,2276,-2279,0
T,4780,108412,-110159,-2499,1056,519,15409,2286,-2290,0
T,4800,108907,-110661,-2484,-182,4821,10810,2296,-2301,0
T,4820,109397,-111160,-2458,1089,-1188,9482,2307,-2312,0
T,4840,109886,-111656,-2460,91,1458,9945,2318,-2322,0
T,4860,110372,-112150,-2434,-682,955,4748,2328,-2333,0
T,4880,110851,-112637,-2387,-1592,3760,10017,2339,-2343,0
T,4900,111326,-113119,-2387,745,2277,13797,2349,-2353,0
T,4920,111799,-113600,-2395,-1559,255,9639,2358,-2363,0
T,4940,112272,-114081,-2380,1994,-2204,3179,2368,-2372,0
T,4960,112745,-114562,-2385,-225,-48,8335,2379,-2384,0
T,4980,113220,-115044,-2406,-2673,5566,6583,2389,-2392,0
T,5000,113701,-115533,-2432,-2715,1036,9642,2400,-2402,0
T,5020,114187,-116026,-2442,-1182,1115,3733,2412,-2413,0
T,5040,114680,-116527,-2486,51,1642,7027,2423,-2424,0
T,5060,115176,-117032,-2481,1011,505,10196,2434,-2437,0
T,5080,115669,-117533,-2470,402,1836,10528,2444,-2445,0
T,5100,116162,-118033,-2496,117,2066,14545,2454,-2456,0
T,5120,116658,-118537,-2495,3252,-1768,13482,2465,-2467,0
T,5140,117154,-119042,-2497,686,394,10965,2475,-2478,0
T,5160,117650,-119575,-2491,-1569,3489,11796,2485,-2489,0
T,5180,118177,-120081,-2503,-3372,6222,9931,2495,-2498,0
T,5200,118678,-120589,-2511,-3052,2457,11552,2506,-2508,0
T,5220,119182,-121102,-2546,-1268,4311,2840,2517,-2517,0
T,5240,119693,-121621,-2580,1027,1997,12754,2528,-2530,0
T,5260,120206,-122143,-2579,80,1669,14550,2539,-2537,0
T,5280,120716,-122661,-2570,-1844,706,9742,2550,-2547,0
T,5300,121229,-123182,-2583,-1097,3846,15641,2558,-2558,0
T,5320,121742,-123703,-2583,688,3367,12016,2570,-2568,0
T,5340,122253,-124223,-2576,705,792,12625,2578,-2579,0
T,5360,122763,-124741,-2554,-628,5020,6833,2591,-2589,0
T,5380,123276,-125262,-2597,622,90,9035,2603,-2600,0
T,5400,123792,-125786,-2594,2314,2057,12348,2611,-2611,0
T,5420,124307,-126310,-2581,167,1147,8698,2621,-2622,0
T,5440,124820,-126831,-2557,985,3796,14717,2634,-2636,0
T,5460,125326,-127345,-2529,1181,-91,7356,2644,-2645,0
T,5480,125829,-127856,-2531,2075,4407,11674,2654,-2655,0
T,5500,126329,-128364,-2509,693,2471,6967,2662,-2667,0
T,5520,126826,-128869,-2483,-517,1602,4727,2675,-2680,0
T,5540,127318,-129369,-2467,-92,1604,7710,2686,-2691,0
T,5560,127806,-129865,-2439,764,2148,12555,2696,-2701,0
T,5580,128290,-130386,-2442,350,3654,10327,2706,-2709,0
T,5600,128775,-130850,-2456,2051,809,7402,2716,-2722,0
T,5620,129263,-131375,-2447,-789,3825,13809,2723,-2731,0
T,5640,129778,-131869,-2449,-1514,5142,11767,2736,-2743,0
T,5660,130270,-132368,-2499,58,3626,10213,2744,-2749,0
T,5680,130768,-132875,-2497,-2099,2567,4904,2755,-2762,0
T,5700,131268,-133383,-2506,-1130,2330,6702,2766,-2773,0
T,5720,131770,-133893,-2523,-1953,4601,9589,2777,-2783,0
T,5740,132274,-134405,-2557,-107,-1176,3592,2788,-2792,0
T,5760,132781,-134920,-2561,409,3619,6606,2801,-2805,0
T,5780,133289,-135437,-2564,468,1547,10750,2809,-2817,0
T,5800,133801,-135957,-2567,-2370,6555,13568,2819,-2828,0
T,5820,134311,-136475,-2513,-782,8397,9866,2830,-2836,0
T,5840,134819,-136991,-2552,402,1451,7509,2839,-2850,0
T,5860,135331,-137511,-2576,-2689,2708,11452,2850,-2860,0
T,5880,135841,-138029,-2558,-289,1290,11447,2859,-2869,0
T,5900,136351,-138548,-2582,1030,948,4235,2871,-2877,0
T,5920,136866,-139071,-2609,-2272,2335,10891,2881,-2888,0
T,5940,137382,-139596,-2601,-851,979,5458,2892,-2898,0
T,5960,137900,-140121,-2603,-408,3882,8517,2906,-2908,0
T,5980,138419,-140649,-2616,-1185,5458,8472,2913,-2918,0
T,6000,138935,-141174,-2602,-2005,8016,11989,2924,-2928,0
T,6020,139445,-141691,-2562,-2054,2749,16498,2933,-2939,0
T,6040,139954,-142209,-2569,-1372,394,7660,2943,-2949,0
T,6060,140464,-142758,-2572,513,-141,4199,2954,-2960,0
T,6080,141006,-143277,-2552,-744,-2745,1725,2965,-2970,0
T,6100,141516,-143796,-2567,741,4646,9002,2975,-2981,0
T,6120,142025,-144313,-2564,-998,1132,13850,2985,-2991,0
T,6140,142530,-144826,-2536,-2625,6531,15178,2996,-3003,0
T,6160,143032,-145337,-2524,-2227,811,12379,3006,-3013,0
T,6180,143533,-145846,-2517,-488,3494,6989,3016,-3024,0
T,6200,144030,-146350,-2477,596,-1514,1694,3026,-3035,0
T,6220,144523,-146851,-2470,-3118,6819,14755,3036,-3045,0
T,6240,145011,-147348,-2444,771,212,15082,3046,-3055,0
T,6260,145494,-147838,-2434,-1400,4419,14905,3057,-3065,0
T,6280,145975,-148326,-2417,1596,157,13019,3066,-3075,0
T,6300,146454,-148814,-2410,-1661,3271,13000,3077,-3085,0
T,6320,146931,-149298,-2398,-803,3264,11911,3086,-3094,0
T,6340,147408,-149783,-2395,-1500,1877,9162,3096,-3104,0
T,6360,147888,-150271,-2417,13,279,7242,3106,-3114,0
T,6380,148371,-150762,-2423,-1088,1810,14662,3117,-3124,0
T,6400,148855,-151253,-2442,854,255,15689,3128,-3135,0
T,6420,149345,-151751,-2486,-4239,4455,13793,3139,-3145,0
T,6440,149845,-152259,-2535,-2327,3092,10798,3149,-3156,0
T,6460,150345,-152797,-2501,-1964,203,13520,3160,-3166,0
T,6481,150871,-153302,-2506,-922,2416,8452,3173,-3178,0
T,6500,151341,-153779,-2526,835,-2867,1336,3181,-3188,0
T,6520,151841,-154287,-2489,-251,232,7349,3191,-3199,0
T,6540,152338,-154822,-2494,-479,2663,10764,3201,-3210,0
T,6560,152865,-155328,-2490,-1187,4009,7172,3210,-3219,0
T,6580,153360,-155830,-2479,-123,2064,10423,3221,-3229,0
T,6600,153852,-156330,-2472,-611,-764,4221,3231,-3238,0
T,6620,154349,-156836,-2541,1598,-299,11734,3242,-3247,0
T,6640,154852,-157347,-2529,1032,-666,7772,3253,-3257,0
T,6660,155354,-157857,-2518,-1398,2505,4108,3263,-3267,0
T,6680,155857,-158368,-2538,-1301,3010,12522,3274,-3277,0
T,6700,156361,-158880,-2525,826,-1696,6423,3284,-3288,0
T,6720,156863,-159390,-2511,-2412,1954,3655,3294,-3298,0
T,6740,157365,-159900,-2535,556,2718,14851,3305,-3308,0
T,6760,157866,-160410,-2523,-149,3336,15417,3316,-3318,0
T,6780,158367,-160918,-2532,-74,-48,10430,3326,-3329,0
T,6800,158868,-161428,-2525,-1403,4979,13227,3337,-3340,0
T,6820,159371,-161939,-2527,838,1451,10552,3347,-3351,0
T,6840,159871,-162447,-2497,-1351,1882,8579,3357,-3362,0
T,6860,160372,-162956,-2519,219,2263,11015,3368,-3372,0
T,6880,160873,-163465,-2512,-1168,1079,9618,3379,-3383,0
T,6900,161372,-163971,-2493,1525,2780,9816,3390,-3394,0
T,6920,161865,-164472,-2462,-76,5310,8665,3401,-3404,0
T,6940,162355,-164971,-2456,1987,2773,13274,3411,-3415,0
T,6960,162872,-165496,-2452,-213,2622,11691,3421,-3425,0
T,6980,163358,-165990,-2455,1392,-445,7213,3430,-3435,0
T,7000,163817,-166485,-2462,1805,81,11576,3440,-3445,0
T,7020,164334,-166981,-2460,-142,1194,14022,3450,-3455,0
T,7040,164825,-167480,-2491,1314,1388,15214,3461,-3464,0
T,7060,165321,-167984,-2499,2468,1405,10611,3471,-3475,0
T,7080,165822,-168494,-2547,-815,1947,10879,3482,-3485,0
T,7100,166332,-169012,-2573,-19,1769,10963,3494,-3496,0
T,7120,166847,-169535,-2601,3252,1846,19680,3504,-3508,0
T,7140,167358,-170054,-2545,-1550,1240,11048,3515,-3519,0
T,7160,167861,-170565,-2531,319,1616,8517,3526,-3530,0
T,7180,168365,-171078,-2566,847,-730,10659,3535,-3541,0
T,7200,168874,-171594,-2564,620,-388,6157,3545,-3553,0
T,7220,169381,-172109,-2533,-945,943,7789,3555,-3564,0
T,7240,169886,-172623,-2549,994,6833,18870,3565,-3574,0
T,7260,170389,-173134,-2527,-3308,6500,9059,3575,-3584,0
T,7280,170885,-173638,-2453,883,-388,6743,3585,-3592,0
T,7300,171379,-174140,-2481,-789,541,3432,3595,-3600,0
T,7320,171870,-174639,-2458,-1040,1542,8792,3605,-3609,0
