=== 実行ログ ===
スクリプト: run_gyro_state_trace.py
実行日時 : 2026-09-19 11:19:14
ハブ     : --name Pybricks Hub3
==================================================

Searching for Pybricks Hub3...

  0%|          | 0.00/7.45k [00:00<?, ?B/s]
 14%|█▎        | 1.01k/7.45k [00:00<00:00, 7.81kB/s]
 27%|██▋       | 2.03k/7.45k [00:00<00:00, 7.53kB/s]
 41%|████      | 3.04k/7.45k [00:00<00:00, 7.80kB/s]
 54%|█████▍    | 4.06k/7.45k [00:00<00:00, 8.30kB/s]
 68%|██████▊   | 5.07k/7.45k [00:00<00:00, 8.27kB/s]
 82%|████████▏ | 6.08k/7.45k [00:00<00:00, 8.57kB/s]
 95%|█████████▌| 7.10k/7.45k [00:00<00:00, 6.17kB/s]
100%|██████████| 7.45k/7.45k [00:01<00:00, 5.72kB/s]
=== ロボット初期化開始 ===
★ 走行設定: new （new＝今年の値 / old＝昨年の速度・加速度・PID）
✓ 機体の校正表: Pybricks Hub3 {'heading_correction': 365.8, 'wheel': 62.32, 'axle': 114.48}
✓ ハブ設定完了
✓ モーター設定完了
✓ デフォルト設定適用: 直進={'straight_acceleration': 800, 'straight_speed': 550}, 回転={'turn_acceleration': 313, 'turn_rate': 250}
✓ ロボットパラメータ設定完了
✓ PID制御設定完了（Pybricks の既定値を使用）
✓ センサー初期化完了
✓ モーター角度リセット完了: 全モーター=0°
=== ロボット初期化完了 ===
# imu.settings: (2.0, 2500.0, (0.107595, -1.197198, -0.486059), (366.1989, 351.5872, 362.0139), (10031.61, -9781.568, 9785.638, -9813.727, 9523.833, -10133.98), 365.8)
# 前: tilt (-0.1704844, 0.2137506) / 角速度 Matrix([
    [  -0.025],
    [  -0.028],
    [  -0.151],
])
# ★いま★ ライトが緑になったら（ピーと鳴ったら）、手で定規にぴったり当て直して、手を離してね
# 列: T,ms,heading*100,rotZ*100,wz*10,ax,ay,az,left,right,stationary
T,3460,75445,-76660,-2482,-1370,1681,15746,1600,-1603,0
T,3480,75934,-77157,-2446,-438,3705,10927,1609,-1613,0
T,3500,76423,-77654,-2457,1563,1676,14514,1619,-1623,0
T,3520,76912,-78151,-2462,-967,5947,14526,1630,-1635,0
T,3540,77403,-78650,-2456,1352,-242,10905,1640,-1646,0
T,3560,77892,-79147,-2446,-1671,5714,14320,1650,-1656,0
T,3580,78378,-79641,-2444,-618,1491,9281,1660,-1667,0
T,3600,78869,-80139,-2481,2508,-1327,12085,1670,-1678,0
T,3620,79361,-80640,-2481,-2694,2876,15245,1680,-1688,0
T,3640,79852,-81138,-2474,693,2950,4061,1690,-1699,0
T,3660,80344,-81639,-2486,724,-2,8039,1701,-1709,0
T,3680,80841,-82143,-2514,-1104,9109,15873,1711,-1719,0
T,3700,81340,-82650,-2529,1639,1393,11672,1723,-1728,0
T,3720,81842,-83161,-2524,-1289,2409,7433,1734,-1738,0
T,3740,82345,-83702,-2533,-735,2138,10707,1744,-1748,0
T,3760,82874,-84209,-2513,-915,1765,9066,1754,-1757,0
T,3780,83376,-84720,-2521,-813,2177,9952,1765,-1768,0
T,3800,83882,-85233,-2525,-1147,306,7755,1775,-1778,0
T,3820,84384,-85744,-2522,-1393,4004,9439,1784,-1788,0
T,3840,84887,-86255,-2536,-161,1199,10084,1794,-1799,0
T,3860,85396,-86771,-2566,1212,4043,13028,1805,-1810,0
T,3880,85906,-87290,-2560,-2398,3650,12147,1815,-1821,0
T,3900,86418,-87810,-2571,-1699,2165,7246,1825,-1833,0
T,3920,86933,-88334,-2594,68,-79,10217,1836,-1844,0
T,3940,87447,-88856,-2585,1172,1563,12391,1846,-1855,0
T,3960,87959,-89377,-2584,293,1748,14659,1857,-1866,0
T,3980,88473,-89898,-2584,2539,2258,10048,1867,-1876,0
T,4000,88982,-90416,-2546,1404,2009,12618,1877,-1886,0
T,4020,89484,-90926,-2511,-564,2874,8570,1888,-1895,0
T,4040,89988,-91438,-2529,231,2227,8770,1899,-1904,0
T,4060,90494,-91952,-2540,1380,255,5856,1909,-1914,0
T,4080,90996,-92462,-2538,757,-845,7839,1920,-1924,0
T,4100,91499,-92973,-2515,-1066,708,8629,1929,-1933,0
T,4120,92000,-93482,-2506,226,2184,5200,1940,-1944,0
T,4140,92500,-93990,-2513,1205,1096,16023,1950,-1954,0
T,4160,93000,-94528,-2525,-242,157,7509,1960,-1964,0
T,4180,93532,-95039,-2524,-1486,4443,8565,1969,-1974,0
T,4200,94035,-95550,-2526,-190,93,8027,1980,-1984,0
T,4220,94540,-96063,-2548,933,4033,11944,1990,-1995,0
T,4240,95049,-96580,-2555,-870,3001,6628,2000,-2006,0
T,4260,95554,-97093,-2531,899,727,10927,2010,-2016,0
T,4280,96054,-97602,-2520,-405,1918,10232,2020,-2027,0
T,4300,96556,-98111,-2527,2331,193,12761,2029,-2037,0
T,4320,97057,-98621,-2550,880,2529,15204,2039,-2048,0
T,4340,97561,-99133,-2570,58,-350,19133,2049,-2059,0
T,4360,98070,-99650,-2536,2847,-8894,-7674,2059,-2068,0
T,4380,98581,-100170,-2568,-1514,4426,9764,2070,-2078,0
T,4400,99090,-100686,-2538,402,-6563,3590,2081,-2088,0
T,4420,99600,-101204,-2583,-512,6162,7953,2091,-2098,0
T,4440,100107,-101720,-2540,-341,1918,6812,2102,-2107,0
T,4460,100609,-102230,-2510,224,-1221,4416,2112,-2116,0
T,4480,101108,-102737,-2513,2032,1597,6578,2122,-2129,0
T,4500,101606,-103243,-2506,1321,-1696,12123,2132,-2137,0
T,4520,102099,-103744,-2461,-3102,3961,9685,2141,-2147,0
T,4540,102591,-104244,-2475,1051,-1506,7891,2150,-2158,0
T,4560,103087,-104748,-2504,1786,246,12049,2160,-2169,0
T,4580,103583,-105252,-2501,-1877,2289,4462,2170,-2179,0
T,4600,104074,-105751,-2478,75,-1514,7072,2181,-2190,0
T,4620,104569,-106254,-2503,-720,2684,10561,2191,-2201,0
T,4640,105065,-106787,-2494,-1554,1015,14726,2202,-2212,0
T,4660,105585,-107286,-2458,91,1192,4772,2212,-2222,0
T,4680,106075,-107785,-2485,196,706,14201,2222,-2233,0
T,4700,106565,-108282,-2450,-1327,2471,7003,2232,-2242,0
T,4720,107048,-108773,-2419,-367,1623,8238,2242,-2251,0
T,4740,107528,-109261,-2430,-1441,4692,9728,2253,-2261,0
T,4760,108014,-109754,-2446,-848,2155,10437,2263,-2269,0
T,4780,108501,-110249,-2444,-796,4361,14573,2274,-2279,0
T,4800,108986,-110742,-2437,556,2045,12797,2284,-2288,0
T,4820,109473,-111237,-2441,-1201,1889,15949,2294,-2298,0
T,4840,109960,-111732,-2447,670,2366,11672,2304,-2308,0
T,4860,110446,-112226,-2451,1283,-1547,11980,2314,-2318,0
T,4880,110934,-112722,-2465,-656,2459,7129,2324,-2328,0
T,4900,111424,-113219,-2454,354,2186,10010,2335,-2338,0
T,4920,111913,-113716,-2457,1603,-1784,6160,2345,-2349,0
T,4940,112404,-114215,-2477,1233,260,11497,2355,-2359,0
T,4960,112896,-114715,-2471,-756,-1233,8211,2365,-2371,0
T,4980,113385,-115212,-2483,-4969,11444,20093,2375,-2381,0
T,5000,113874,-115708,-2446,-1064,2165,17981,2385,-2392,0
T,5020,114364,-116207,-2478,2812,1719,11046,2395,-2402,0
T,5040,114856,-116707,-2460,1025,3458,17490,2405,-2413,0
T,5060,115350,-117238,-2494,-1320,4035,12818,2415,-2423,0
T,5080,115849,-117745,-2513,4285,-3150,2482,2426,-2433,0
T,5100,116379,-118254,-2524,-211,2430,11454,2437,-2443,0
T,5120,116883,-118766,-2545,-415,481,5701,2448,-2453,0
T,5140,117391,-119282,-2542,-280,1324,10929,2459,-2463,0
T,5160,117896,-119796,-2517,2729,-2232,6776,2469,-2473,0
T,5180,118400,-120307,-2536,-479,4282,16969,2479,-2484,0
T,5200,118907,-120822,-2556,-519,5602,8304,2489,-2493,0
T,5220,119415,-121339,-2542,1115,-831,7672,2499,-2503,0
T,5240,119922,-121854,-2563,110,4759,14552,2509,-2513,0
T,5260,120432,-122373,-2569,-637,3590,9723,2519,-2525,0
T,5280,120942,-122891,-2569,1274,-1986,6079,2529,-2536,0
T,5300,121452,-123409,-2568,2065,3171,8572,2540,-2547,0
T,5320,121963,-123928,-2579,-1187,-38,12049,2550,-2559,0
T,5340,122473,-124446,-2550,-1002,2857,10707,2561,-2570,0
T,5360,122977,-124959,-2517,1504,1398,13544,2571,-2580,0
T,5380,123480,-125470,-2519,-2353,5784,14184,2582,-2591,0
T,5400,123983,-125980,-2527,399,-237,12032,2591,-2601,0
T,5420,124481,-126487,-2490,499,3992,14318,2602,-2610,0
T,5440,124976,-126989,-2501,380,1983,13110,2612,-2619,0
T,5460,125474,-127526,-2522,229,610,6950,2623,-2628,0
T,5480,125974,-128004,-2499,1359,1856,9811,2633,-2638,0
T,5500,126476,-128513,-2526,-988,112,12231,2644,-2647,0
T,5520,126979,-129025,-2524,1215,169,5068,2654,-2657,0
T,5540,127480,-129563,-2508,1004,1980,13501,2664,-2667,0
T,5560,128005,-130068,-2501,902,1753,10511,2674,-2678,0
T,5580,128506,-130576,-2524,378,-1044,5754,2684,-2687,0
T,5600,129008,-131087,-2526,-1313,2236,8367,2694,-2698,0
T,5620,129511,-131598,-2538,-2040,5235,10482,2704,-2708,0
T,5640,130018,-132113,-2548,-2090,3422,6344,2715,-2719,0
T,5660,130528,-132631,-2555,-1400,5911,12056,2724,-2730,0
T,5680,131034,-133145,-2536,-2955,1848,10012,2734,-2741,0
T,5700,131541,-133660,-2544,-242,2131,10592,2744,-2751,0
T,5720,132047,-134174,-2541,-107,1194,14793,2753,-2762,0
T,5740,132552,-134688,-2540,-102,2807,10843,2764,-2773,0
T,5760,133057,-135201,-2547,390,2023,12699,2774,-2783,0
T,5780,133567,-135718,-2565,-675,-1145,7672,2784,-2793,0
T,5800,134079,-136239,-2589,-462,1417,16016,2794,-2803,0
T,5820,134592,-136760,-2579,-2398,962,11490,2805,-2812,0
T,5840,135107,-137284,-2568,1823,2519,853,2816,-2822,0
T,5860,135619,-137804,-2557,3162,2991,10986,2826,-2832,0
T,5880,136124,-138317,-2539,613,509,8149,2836,-2842,0
T,5900,136631,-138832,-2548,179,895,17084,2846,-2851,0
T,5920,137136,-139346,-2516,101,4579,7698,2856,-2862,0
T,5940,137634,-139851,-2492,-121,2933,9233,2865,-2871,0
T,5960,138132,-140387,-2497,366,2579,7555,2874,-2883,0
T,5980,138658,-140892,-2504,2620,838,11161,2885,-2893,0
T,6000,139155,-141397,-2499,-100,2196,10807,2895,-2904,0
T,6020,139650,-141900,-2490,-682,4661,10473,2905,-2915,0
T,6040,140147,-142405,-2485,722,1475,7063,2915,-2925,0
T,6060,140642,-142907,-2475,75,3434,7562,2926,-2936,0
T,6080,141133,-143407,-2452,-1043,3468,6356,2936,-2946,0
T,6100,141625,-143907,-2463,-325,5805,11598,2946,-2957,0
T,6120,142115,-144405,-2451,2610,399,10158,2956,-2966,0
T,6140,142599,-144896,-2433,1973,-1368,12981,2967,-2974,0
T,6160,143083,-145388,-2431,-92,2462,10404,2977,-2983,0
T,6180,143572,-145885,-2471,1409,-706,15409,2988,-2992,0
T,6200,144063,-146384,-2465,814,3451,12204,2998,-3002,0
T,6220,144557,-146886,-2492,-867,2821,9838,3008,-3011,0
T,6240,145051,-147388,-2470,203,315,10915,3017,-3021,0
T,6260,145543,-147888,-2479,-709,4466,15658,3027,-3031,0
T,6280,146036,-148389,-2482,712,1367,12061,3037,-3041,0
T,6300,146531,-148892,-2488,864,2555,13955,3047,-3052,0
T,6320,147025,-149394,-2452,2046,-136,5455,3057,-3062,0
T,6340,147518,-149895,-2481,565,3825,10702,3068,-3073,0
T,6360,148011,-150396,-2481,968,3563,10924,3078,-3083,0
T,6380,148502,-150924,-2456,205,-191,10867,3088,-3094,0
T,6400,148989,-151390,-2442,1989,3566,10112,3097,-3105,0
T,6420,149508,-151917,-2466,-787,6234,11741,3107,-3115,0
T,6440,149969,-152414,-2442,1032,2567,7703,3117,-3126,0
T,6460,150485,-152909,-2463,2977,-503,10179,3127,-3136,0
T,6480,150974,-153406,-2457,-334,1192,5730,3138,-3146,0
T,6500,151466,-153906,-2462,-1289,4699,12687,3148,-3156,0
T,6520,151958,-154406,-2484,534,2553,3850,3159,-3166,0
T,6540,152455,-154911,-2514,646,-1550,7626,3170,-3175,0
T,6560,152951,-155415,-2498,-1886,3068,9107,3180,-3185,0
T,6580,153445,-155917,-2464,715,3269,14624,3190,-3195,0
T,6600,153938,-156418,-2474,589,866,7829,3200,-3205,0
T,6620,154438,-156926,-2521,1252,-318,7815,3210,-3214,0
T,6640,154937,-157433,-2523,793,-31,12266,3220,-3224,0
T,6660,155439,-157943,-2534,1286,-342,7884,3230,-3234,0
T,6680,155945,-158457,-2548,148,3604,6012,3241,-3245,0
T,6700,156454,-158975,-2559,-479,3698,10439,3252,-3256,0
T,6720,156963,-159492,-2552,-2182,1777,6659,3263,-3267,0
T,6740,157474,-160011,-2565,300,531,7454,3274,-3278,0
T,6760,157983,-160528,-2547,-436,3894,10411,3284,-3289,0
T,6780,158488,-161042,-2536,1271,2569,3877,3294,-3300,0
T,6800,158992,-161554,-2550,2006,1041,10053,3304,-3310,0
T,6820,159492,-162062,-2490,16,2351,13795,3313,-3320,0
T,6840,159982,-162559,-2471,1890,-455,10189,3323,-3330,0
T,6860,160475,-163090,-2500,-149,4744,15842,3334,-3340,0
T,6880,160973,-163596,-2503,-33,794,6957,3344,-3348,0
T,6900,161499,-164100,-2488,608,2045,9288,3356,-3357,0
T,6920,161992,-164602,-2488,139,2979,8713,3366,-3367,0
T,6940,162488,-165106,-2501,-441,1079,11146,3376,-3377,0
T,6960,162985,-165611,-2501,34,3374,18602,3386,-3387,0
T,6980,163482,-166116,-2493,421,2006,6673,3396,-3397,0
T,7000,163981,-166623,-2508,-654,1575,8653,3406,-3408,0
T,7020,164482,-167132,-2516,1101,2577,9121,3416,-3418,0
T,7040,164985,-167644,-2532,-1744,1753,8314,3427,-3428,0
T,7060,165492,-168159,-2542,805,2074,11631,3437,-3439,0
T,7080,166001,-168675,-2536,-1903,5671,6626,3447,-3450,0
T,7100,166508,-169191,-2563,1511,1424,12813,3458,-3461,0
T,7120,167017,-169708,-2548,-742,4397,9797,3467,-3472,0
T,7140,167523,-170222,-2527,1063,814,8849,3477,-3482,0
T,7160,168027,-170734,-2539,2504,2280,11137,3486,-3493,0
T,7180,168532,-171248,-2538,982,1312,12579,3497,-3503,0
T,7200,169040,-171764,-2577,842,-666,7500,3507,-3513,0
T,7220,169550,-172282,-2565,-796,3731,8027,3518,-3523,0
T,7240,170063,-172803,-2568,1319,-84,8039,3528,-3532,0
T,7260,170572,-173350,-2531,4006,1755,4842,3539,-3541,0
T,7280,171071,-173857,-2476,1084,2936,5009,3548,-3550,0
T,7300,171558,-174321,-2431,700,1391,4560,3557,-3559,0
T,7320,172037,-174837,-2389,-1983,2251,8866,3566,-3568,0
